,chemical_formula,smiles,casnum,molecular_weight,species,fish_LC50,units,source
1326,C11H16O2,COc1ccc(O)c(C(C)(C)C)c1,121-00-6,180.24354553222656,fish,1.7557786452638342,log(mg/L),"ECHA, NITE, Literature set"
1327,C7H8O2,COc1ccc(O)cc1,150-76-5,124.13722229003906,fish,4.60339169372263,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1328,C8H9ClO2,COc1ccc(OC)c(Cl)c1,2100-42-7,172.60885620117188,fish,3.332204510175204,log(mg/L),"ECHA, NITE, VEGA, Literature set"
1329,C10H13NO3,COc1ccc(OC)c(NC(C)=O)c1,3467-59-2,195.21511840820312,fish,6.39024066706535,log(mg/L),ECHA
1330,C8H9NO4,COc1ccc(OC)c([N+](=O)[O-])c1,89-39-4,183.16136169433597,fish,3.708682081410116,log(mg/L),ECHA
1331,C8H10O2,COc1ccc(OC)cc1,150-78-7,138.16380310058594,fish,4.765970357793406,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
1332,C16H15Cl3O2,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,72435,345.6481018066406,fish,-4.774235614106197,log(mg/L),"ECOTOX, VEGA, Literature set"
1333,C22H26N2O4S,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,42399-41-7,414.5178527832031,fish,2.70805020110221,log(mg/L),ECOTOX
1334,C27H27N5O20S6,COc1ccc(S(=O)(=O)CCOS(=O)(=O)O)cc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(S(=O)(=O)CCOS(=O)(=O)O)cc3)c(N)c2c1O,93951-21-4,933.914794921875,fish,7.483019418885365,log(mg/L),ECHA
1335,C21H22ClNO4,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,110488705,387.856689453125,fish,2.424802725718295,log(mg/L),ECOTOX
1336,C13H11NO,COc1ccc2cccc(CC#N)c2c1,138113-08-3,197.2325439453125,fish,1.0188473201992472,log(mg/L),ECHA
1337,C11H10O,COc1ccc2ccccc2c1,93-04-9,158.19650268554688,fish,3.912023005428146,log(mg/L),ECHA
1338,C8H8O3,COc1cccc(C=O)c1O,148-53-8,152.14732360839844,fish,0.9035865049672676,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1339,C7H8O2,COc1cccc(O)c1,150196,124.13722229003906,fish,4.30406509320417,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1340,C9H12O2,COc1cccc(OC)c1C,5673-07-4,152.1903839111328,fish,3.005682604407159,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1341,C9H10O2,COc1cccc(C(C)=O)c1,586-37-8,150.17449951171875,fish,4.605170185988092,log(mg/L),ECHA
1342,C7H7NO3,COc1cccc([N+](=O)[O-])c1,555-03-3,153.1353759765625,fish,4.07753744390572,log(mg/L),"NITE, VEGA, Literature set"
1343,C7H8O,COc1ccccc1,100-66-3,108.13782501220702,fish,4.130788989159389,log(mg/L),"ECHA, Literature set"
1344,C8H10O,COc1ccccc1C,578-58-5,122.1644058227539,fish,3.912023005428146,log(mg/L),ECHA
1345,C8H9NO2,COc1ccccc1C(N)=O,2439-77-2,151.16256713867188,fish,4.787491742782046,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1346,C7H9NO,COc1ccccc1N,90-04-0,123.1524658203125,fish,5.298317366548036,log(mg/L),"ECHA, NITE, ECOTOX, OASIS, VEGA, Literature set"
1347,C11H13NO3,COc1ccccc1NC(=O)CC(C)=O,92-15-9,207.225830078125,fish,5.805134968916488,log(mg/L),ECHA
1348,C7H7NO3,COc1ccccc1[N+](=O)[O-],91-23-6,153.1353759765625,fish,5.128714582161857,log(mg/L),"NITE, VEGA, Literature set"
1349,C6H4Cl3NO,COc1nc(Cl)c(Cl)cc1Cl,31557-34-3,212.4610595703125,fish,1.5260563034950492,log(mg/L),ECOTOX
1350,C10H19N5O,COc1nc(NC(C)C)nc(NC(C)C)n1,1610-18-0,225.2907562255859,fish,2.4849066497880004,log(mg/L),"VEGA, Literature set"
1351,C6H11N2O4PS3,COc1nn(CSP(=S)(OC)OC)c(=O)s1,950-37-8,302.331298828125,fish,-4.656463480375642,log(mg/L),"Literature set, ECOTOX, OASIS"
1352,C13H13O3P,CP(=O)(Oc1ccccc1)Oc1ccccc1,7526-26-3,248.2142791748046,fish,3.091042453358316,log(mg/L),ECHA
1353,CH5O3P,CP(=O)(O)O,993-13-5,96.0223617553711,fish,6.934397209928558,log(mg/L),ECHA
1354,C15H16Cl2N2O5S,CS(=O)(=O)OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,84145-27-7,407.2689514160156,fish,3.4339872044851463,log(mg/L),ECHA
1355,C7H6Cl2O3S,CS(=O)(=O)Oc1ccc(Cl)cc1Cl,3687-13-6,241.09173583984372,fish,1.473896958507093,log(mg/L),Literature set
1356,C6H3Cl4NO2S,CS(=O)(=O)c1c(Cl)c(Cl)nc(Cl)c1Cl,13108526,294.97052001953125,fish,-2.2072749131897207,log(mg/L),ECOTOX
1357,C15H12F3NO4S,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,141112290,359.3202819824219,fish,5.075173815233827,log(mg/L),ECOTOX
1358,C14H13NO7S,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,104206828,339.3205261230469,fish,6.253828811575473,log(mg/L),ECOTOX
1359,CH4O3S,CS(=O)(=O)O,75-75-2,96.10565948486328,fish,4.290459441148391,log(mg/L),ECHA
1360,C2H6S,CSC,75-18-3,62.13404083251953,fish,5.470167623474696,log(mg/L),"ECHA, NITE"
1361,C15H16F5NO2S2,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,97886-45-8,401.4150695800781,fish,-0.5234044059728508,log(mg/L),"Literature set, ECOTOX"
1362,C8H6N2OS2,CSC(=O)c1cccc2nnsc12,135158-54-2,210.27603149414062,fish,0.47000362924573563,log(mg/L),"EFSA, Literature set, ECOTOX"
1363,C17H17N3OS,CSC1=NC(C)(c2ccccc2)C(=O)N1Nc1ccccc1,161326-34-7,311.4013671875,fish,-0.3011050927839216,log(mg/L),"EFSA, ECOTOX"
1364,C7H13NO3S,CSCCC(NC(C)=O)C(=O)O,65-82-7,191.24801635742188,fish,1.868745934396607,log(mg/L),OASIS
1365,C4H8OS,CSCCC=O,3268-49-3,104.17072296142578,fish,1.9459101490553132,log(mg/L),"NITE, VEGA, Literature set"
1366,C8H18S2,CSCCCCCCSC,56348-40-4,178.3585205078125,fish,2.312535423847214,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1367,C10H19N5S,CSc1nc(NC(C)C)nc(NC(C)C)n1,7287-19-6,241.3563537597656,fish,1.9740810260220096,log(mg/L),"VEGA, Literature set"
1368,C11H19N5S,CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,28159980,253.3670654296875,fish,0.14587823675410014,log(mg/L),"ECOTOX, VEGA, Literature set"
1369,C8H14N4OS,CSc1nnc(C(C)(C)C)c(=O)n1N,21087-64-9,214.2879638671875,fish,4.3355244760224085,log(mg/L),"NITE, EFSA, VEGA, Literature set"
1370,C4H12N,C[N+](C)(C)C,75-59-2,74.14478302001953,fish,6.135564891081739,log(mg/L),"ECHA, ECOTOX, EPAFHM"
1371,C5H14N3O,C[N+](C)(C)CC(=O)NN,000123-46-6,132.18415832519528,fish,9.6079675978617,log(mg/L),"Literature set, NITE"
1372,C6H15ClNO,C[N+](C)(C)CC(O)CCl,3327-22-8,152.64239501953125,fish,8.325548307161398,log(mg/L),ECHA
1373,C6H14NO,C[N+](C)(C)CC1CO1,3033-77-0,116.18145751953124,fish,7.684094050428847,log(mg/L),Literature set
1374,C9H14N,C[N+](C)(C)c1ccccc1,98-04-4,136.21415710449222,fish,5.493061443340548,log(mg/L),"NITE, ECOTOX, EPAFHM"
1375,C14H20N3O3,C[N+]1(CC(=O)NN=Cc2ccccc2O)CCOCC1,1254469-57-2,278.326904296875,fish,3.5553480614894135,log(mg/L),ECHA
1376,C13H16N,C[N+]1(Cc2ccccc2)C=CC=CC1,68909-18-2,186.27284240722656,fish,3.1354942159291497,log(mg/L),ECHA
1377,C12H14N2,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,1910-42-5,186.2529602050781,fish,2.715092015891256,log(mg/L),"ECHA, ECOTOX"
1378,C6H7ClN,C[n+]1ccccc1Cl,14338-32-0,128.57948303222656,fish,5.293304824724492,log(mg/L),"ECOTOX, EPAFHM"
1379,C9H13ClN2O2,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,5902-51-2,216.6647186279297,fish,4.5103099049641315,log(mg/L),"Literature set, ECOTOX"
1380,C29H28Cl2N4O7S,Cc1c(CNC(=O)CCl)c(C)c(Nc2cc(S(=O)(=O)O)c(N)c3c2C(=O)c2ccccc2C3=O)c(C)c1CNC(=O)CCl,80010-51-1,647.5262451171875,fish,4.22683374526818,log(mg/L),ECHA
1381,C7H3Cl5,Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,877-11-2,264.3637084960937,fish,-1.6758924386202783,log(mg/L),OASIS
1382,C18H18Cl2N2O4,Cc1c(Cl)cc(C(C)(C)C)c(O)c1C(=O)Nc1ccc([N+](=O)[O-])cc1Cl,17109-36-3,397.2525329589844,fish,-4.817547356740849,log(mg/L),Literature set
1383,C7H6Cl2,Cc1c(Cl)cccc1Cl,118-69-4,161.02853393554688,fish,0.8329091229351039,log(mg/L),"NITE, VEGA, Literature set"
1384,C8H8ClNO,Cc1c(Cl)cccc1NC=O,71862027,169.60821533203125,fish,3.8416005411316,log(mg/L),"ECOTOX, EPAFHM, Literature set, VEGA"
1385,C7H6ClNO2,Cc1c(Cl)cccc1[N+](=O)[O-],83421,171.58103942871094,fish,1.6437084515193237,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1386,C17H14ClF7O2,Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,79538-32-2,418.73370361328125,fish,-8.947976107508692,log(mg/L),"EFSA, VEGA, Literature set"
1387,C7H7N3O4,Cc1c([N+](=O)[O-])ccc([N+](=O)[O-])c1N,56207-39-7,197.1481781005859,fish,-0.1382724711236157,log(mg/L),"OASIS, Literature set"
1388,C7H7N3O4,Cc1c(N)cc([N+](=O)[O-])cc1[N+](=O)[O-],35572-78-2,197.1481781005859,fish,2.70481397115009,log(mg/L),"OASIS, Literature set"
1389,C7H8N2O2,Cc1c(N)cccc1[N+](=O)[O-],603-83-8,152.15061950683594,fish,3.919337122068798,log(mg/L),"OASIS, Literature set"
1390,C7H7N3O4,Cc1c([N+](=O)[O-])cc(N)cc1[N+](=O)[O-],19406-51-0,197.1481781005859,fish,1.9219350395321149,log(mg/L),"OASIS, Literature set"
1391,C7H5N3O6,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],118967,227.13110351562497,fish,0.8754687373538999,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1392,C7H7N3O4,Cc1c([N+](=O)[O-])ccc(N)c1[N+](=O)[O-],10202-92-3,197.1481781005859,fish,2.394027987152645,log(mg/L),"OASIS, Literature set"
1393,C7H5N3O6,Cc1c([N+](=O)[O-])ccc([N+](=O)[O-])c1[N+](=O)[O-],18292-97-2,227.13110351562497,fish,-2.219553926591808,log(mg/L),Literature set
1394,C7H6N2O4,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],606-20-2,182.133544921875,fish,3.4563652948390353,log(mg/L),"NITE, VEGA, Literature set"
1395,C10H10N2,Cc1c[nH]c(-c2ccccc2)n1,827-43-0,158.19979858398438,fish,3.8066624897703196,log(mg/L),"NITE, Literature set"
1396,C9H9N,Cc1c[nH]c2ccccc12,83-34-1,131.17446899414062,fish,2.179286876649552,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set"
1397,C12H9ClN2O3,Cc1cc(=O)c(C(=O)O)nn1-c1ccc(Cl)cc1,68254-10-4,264.66445922851557,fish,5.31762967758041,log(mg/L),"Literature set, ECOTOX"
1398,C8H8N2O,Cc1cc(C)c(C#N)c(=O)[nH]1,000769-28-8,148.16192626953125,fish,5.053937410569941,log(mg/L),"VEGA, Literature set"
1399,C8H8N2O,Cc1cc(C)c(C#N)c(O)n1,769-28-8,148.16192626953125,fish,5.056245805348308,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set"
1400,C22H21O2P,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,75980-60-8,348.37469482421875,fish,0.3364722366212129,log(mg/L),ECHA
1401,C23H30O4,Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1,283594901,370.4819030761719,fish,-4.086376392572924,log(mg/L),ECOTOX
1402,C10H12O,Cc1cc(C)c(C=O)c(C)c1,487-68-3,148.20169067382812,fish,2.483113120996335,log(mg/L),"ECHA, NITE, Literature set"
1403,C8H9ClO,Cc1cc(C)c(Cl)c(O)c1,5538-41-0,156.60946655273438,fish,0.3364722366212129,log(mg/L),ECHA
1404,C9H13N,Cc1cc(C)c(N)c(C)c1,88-05-1,135.20622253417972,fish,4.007333185232471,log(mg/L),"NITE, VEGA, Literature set"
1405,C9H12O,Cc1cc(C)c(O)c(C)c1,527-60-6,136.19097900390622,fish,2.5649493574615367,log(mg/L),"OASIS, ECOTOX, EPAFHM, Literature set, ECHA"
1406,C12H18O,Cc1cc(C)c(O)c(C(C)(C)C)c1,1879-09-0,178.27072143554688,fish,0.9162907318741551,log(mg/L),"NITE, VEGA, Literature set"
1407,C8H8N2O4,Cc1cc(C)c([N+](=O)[O-])cc1[N+](=O)[O-],616-72-8,196.16012573242188,fish,2.066618588968459,log(mg/L),"OASIS, Literature set"
1408,C12H12,Cc1cc(C)c2ccccc2c1,575-41-7,156.2236785888672,fish,0.5866584522475257,log(mg/L),"NITE, VEGA, Literature set"
1409,C8H11N,Cc1cc(C)cc(N)c1,108-69-0,121.1796417236328,fish,3.5263605246161616,log(mg/L),"NITE, VEGA, Literature set"
1410,C9H9ClO,Cc1cc(C)cc(C(=O)Cl)c1,6613-44-1,168.6201629638672,fish,4.219507705176107,log(mg/L),ECHA
1411,C6H10N2O,Cc1cc(C)n(CO)n1,85264-33-1,126.15640258789062,fish,4.61015772749913,log(mg/L),"Literature set, ECOTOX"
1412,C12H13N3,Cc1cc(C)nc(Nc2ccccc2)n1,53112-28-0,199.2517242431641,fish,1.747459210331475,log(mg/L),"EFSA, ECOTOX"
1413,C7H5Cl3,Cc1cc(Cl)c(Cl)cc1Cl,6639-30-1,195.47360229492188,fish,0.5291887249530728,log(mg/L),"Aquatic ECETOC, OASIS, Literature set, VEGA"
1414,C7H6Cl2O,Cc1cc(Cl)cc(Cl)c1O,1570656,177.02793884277344,fish,0.47897579891709435,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1415,C7H6Cl2,Cc1cc(Cl)ccc1Cl,19398-61-9,161.02853393554688,fish,1.3862943611198906,log(mg/L),"NITE, VEGA, Literature set"
1416,C7H7ClO,Cc1cc(Cl)ccc1O,1570645,142.5828857421875,fish,0.8329091229351039,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1417,C9H9ClO3,Cc1cc(Cl)ccc1OCC(=O)O,3653-48-3,200.61895751953125,fish,4.51085950651685,log(mg/L),ECOTOX
1418,C11H13ClO3,Cc1cc(Cl)ccc1OCCCC(=O)O,94-81-5,228.67211914062497,fish,2.277267285009756,log(mg/L),"ECOTOX, Literature set"
1419,C5H6ClN3,Cc1cc(Cl)nc(N)n1,5600-21-5,143.57423400878906,fish,4.950923382154296,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1420,C7H7N3O4,Cc1cc(N)c([N+](=O)[O-])cc1[N+](=O)[O-],5267-27-6,197.1481781005859,fish,0.8743283631771152,log(mg/L),"OASIS, Literature set"
1421,C10H11N3O3S,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,723466,253.2776336669922,fish,6.332391134078575,log(mg/L),ECOTOX
1422,C8H8Cl2O,Cc1cc(O)c(Cl)c(C)c1Cl,133-53-9,191.0545196533203,fish,0.3364722366212129,log(mg/L),ECHA
1423,C7H6N2O5,Cc1cc(O)c([N+](=O)[O-])cc1[N+](=O)[O-],616-73-9,198.1329345703125,fish,1.028506502744542,log(mg/L),"OASIS, Literature set"
1424,C18H14O3,Cc1cc(O)c2ccccc2c1OC(=O)c1ccccc1,2211-28-1,278.30197143554693,fish,0.26236426446749106,log(mg/L),ECHA
1425,C8H9ClO,Cc1cc(O)cc(C)c1Cl,88-04-0,156.60946655273438,fish,0.4054651081081644,log(mg/L),"VEGA, Literature set"
1426,C8H11NO,Cc1cc(O)cc(C)c1N,3096-70-6,137.17904663085938,fish,1.3297240096314962,log(mg/L),ECOTOX
1427,C7H7ClO,Cc1cc(O)ccc1Cl,59-50-7,142.5828857421875,fish,1.9005212618951353,log(mg/L),"ECHA, OASIS, ECOTOX, EPAFHM, Literature set"
1428,C7H8O2,Cc1cc(O)ccc1O,95-71-6,124.13722229003906,fish,0.1823215567939546,log(mg/L),ECHA
1429,C7H7N3O4,Cc1cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c1,6393-42-6,197.14817810058597,fish,2.566942753512471,log(mg/L),"OASIS, Literature set"
1430,C7H6N2O4,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,618-85-9,182.133544921875,fish,3.1091222656422284,log(mg/L),"OASIS, Literature set"
1431,C7H6N2O5,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,534-52-1,198.1329345703125,fish,0.43178241642553783,log(mg/L),"NITE, VEGA, Literature set"
1432,C14H16N2,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,119-93-7,212.2902374267578,fish,2.5649493574615367,log(mg/L),"NITE, VEGA, Literature set"
1433,C7H8N2O2,Cc1cc([N+](=O)[O-])ccc1N,99-52-5,152.15061950683594,fish,4.471957544387366,log(mg/L),"ECHA, OASIS, Literature set"
1434,C16H12N2O2,Cc1cc(-c2ccc(N=C=O)c(C)c2)ccc1N=C=O,91-97-4,264.2786865234375,fish,0.0,log(mg/L),ECHA
1435,C7H6N2O4,Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-],619-15-8,182.133544921875,fish,0.2536287026591175,log(mg/L),Literature set
1436,C14H15N3,Cc1cc(C2CC2)nc(Nc2ccccc2)n1,121552612,225.28900146484372,fish,0.8307328435125084,log(mg/L),ECOTOX
1437,C12H10N6O4,Cc1cc2[nH]c(=O)[nH]c2cc1N=NC1C(=O)NC(=O)NC1=O,72102-84-2,302.24560546875,fish,5.365976015021851,log(mg/L),ECHA
1438,C13H14,Cc1cc2cccc(C)c2cc1C,2245-38-7,170.25025939941406,fish,1.8562979903656263,log(mg/L),"ECOTOX, Literature set"
1439,C6H9N,Cc1ccc(C)[nH]1,625-84-3,95.14236450195312,fish,3.7376696182833684,log(mg/L),ECHA
1440,C9H12,Cc1ccc(C)c(C)c1,000095-63-6,120.19158172607422,fish,2.0438143640366846,log(mg/L),"VEGA, Literature set"
1441,C8H10O,Cc1ccc(C)c(O)c1,95-87-4,122.1644058227539,fish,1.7404661748405046,log(mg/L),"ECHA, NITE, Literature set"
1442,C9H12O,Cc1ccc(C)c(O)c1C,2416-94-6,136.19097900390622,fish,2.1041341542702074,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1443,C8H10,Cc1ccc(C)cc1,106-42-3,106.1650009155273,fish,2.128231705849268,log(mg/L),"NITE, ECOTOX, VEGA, Literature set"
1444,C6H8O,Cc1ccc(C)o1,625-86-5,96.12712097167969,fish,4.264087336809195,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1445,C9H10,C=Cc1ccc(C)cc1,622-97-9,118.17570495605469,fish,1.6486586255873816,log(mg/L),ECHA
1446,C8H8O,Cc1ccc(C=O)cc1,104-87-0,120.14852142333984,fish,3.499239376067125,log(mg/L),"OASIS, Literature set"
1447,C9H10O,Cc1ccc(C=O)cc1C,5973-71-7,134.17510986328122,fish,1.9947003132247452,log(mg/L),ECHA
1448,C7H6Cl2,Cc1ccc(Cl)c(Cl)c1,95-75-0,161.02853393554688,fish,1.175663299721839,log(mg/L),"NITE, VEGA, Literature set"
1449,C7H8ClN,Cc1ccc(Cl)c(N)c1,95-81-8,141.59811401367188,fish,2.3978952727983707,log(mg/L),"NITE, VEGA, Literature set"
1450,C7H7Cl,Cc1ccc(Cl)cc1,106-43-4,126.58348083496092,fish,1.7887754838487029,log(mg/L),"ECHA, NITE, Aquatic ECETOC, OASIS, VEGA, Literature set"
1451,C8H9Cl,Cc1ccc(Cl)cc1C,615-60-1,140.61006164550778,fish,1.1568811967920856,log(mg/L),ECHA
1452,C7H6Cl2,Cc1ccc(Cl)cc1Cl,000095-73-8,161.02853393554688,fish,1.5355328809891924,log(mg/L),"VEGA, Literature set"
1453,C7H6ClNO2,Cc1ccc(Cl)cc1[N+](=O)[O-],89598,171.58103942871094,fish,1.9551252434454172,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1454,C7H8ClN,Cc1ccc(N)c(Cl)c1,615-65-6,141.59811401367188,fish,3.580737295494233,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1455,C7H8N2O2,Cc1ccc(N)c([N+](=O)[O-])c1,89-62-3,152.15061950683594,fish,3.2055357432406426,log(mg/L),"OASIS, Literature set"
1456,C7H9N,Cc1ccc(N)cc1,106-49-0,107.15306091308594,fish,5.003946305945459,log(mg/L),"ECOTOX, NITE, OASIS, EPAFHM, ECHA"
1457,C7H8ClN,Cc1ccc(N)cc1Cl,7745893,141.59811401367188,fish,2.312535423847214,log(mg/L),ECOTOX
1458,C7H8N2O2,Cc1ccc(N)cc1[N+](=O)[O-],119-32-4,152.15061950683594,fish,3.3230704811900855,log(mg/L),"OASIS, Literature set"
1459,C14H15N,Cc1ccc(Nc2ccc(C)cc2)cc1,620-93-9,197.27560424804688,fish,-0.8448163803437777,log(mg/L),"NITE, VEGA, Literature set"
1460,C28H22N2O8S2,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3S(=O)(=O)O)c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)O)c1,4403-90-1,578.6129150390625,fish,1.824549292051046,log(mg/L),ECOTOX
1461,C8H10O,Cc1ccc(O)c(C)c1,105-67-9,122.1644058227539,fish,2.772588722239781,log(mg/L),"NITE, VEGA, Literature set"
1462,C7H7ClO,Cc1ccc(O)c(Cl)c1,6640-27-3,142.5828857421875,fish,3.5748325132600085,log(mg/L),"OASIS, Literature set"
1463,C11H16O,Cc1ccc(O)c(C(C)(C)C)c1,2409-55-4,164.244140625,fish,0.6418538861723947,log(mg/L),"NITE, VEGA, Literature set"
1464,C7H8O,Cc1ccc(O)cc1,106-44-5,108.13782501220702,fish,2.711125185468499,log(mg/L),"NITE, VEGA, Literature set"
1465,C8H10O,Cc1ccc(O)cc1C,95-65-8,122.1644058227539,fish,2.686948463752435,log(mg/L),"OASIS, Literature set, VEGA"
1466,C7H8N2O2,Cc1ccc([N+](=O)[O-])c(N)c1,578-46-1,152.15061950683594,fish,3.1940854970854433,log(mg/L),"OASIS, Literature set"
1467,C7H7N3O4,Cc1ccc([N+](=O)[O-])c(N)c1[N+](=O)[O-],70343-06-5,197.1481781005859,fish,2.497581312780627,log(mg/L),"OASIS, Literature set"
1468,C11H16O,Cc1ccc(C(C)(C)C)c(O)c1,88-60-8,164.244140625,fish,0.9932517730102834,log(mg/L),"NITE, VEGA, Literature set"
1469,C7H7NO3,Cc1ccc([N+](=O)[O-])c(O)c1,700-38-9,153.1353759765625,fish,3.8563978713931686,log(mg/L),Literature set
1470,C7H6N2O4,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,610-39-9,182.133544921875,fish,0.4150977068391937,log(mg/L),"OASIS, Literature set"
1471,C14H12O,Cc1ccc(C(=O)c2ccccc2)cc1,134-84-9,196.24447631835938,fish,2.691243082785829,log(mg/L),ECHA
1472,C11H16,Cc1ccc(C(C)(C)C)cc1,98-51-1,148.2447509765625,fish,0.5306282510621704,log(mg/L),"NITE, VEGA, Literature set"
1473,C8H8O2,Cc1ccc(C(=O)O)cc1,99-94-5,136.14791870117188,fish,4.158168999140597,log(mg/L),"ECHA, NITE, Literature set"
1474,C8H8I2O2S,Cc1ccc(S(=O)(=O)C(I)I)cc1,20018091,422.0218505859375,fish,-0.2876820724517809,log(mg/L),"ECOTOX, Literature set, VEGA"
1475,C7H10N2O2S,Cc1ccc(S(=O)(=O)NN)cc1,1576-35-8,186.23150634765625,fish,4.30406509320417,log(mg/L),ECHA
1476,C10H10N2O2S,Cc1ccc(S(=O)(=O)n2ccnc2)cc1,2232-08-8,222.2635955810547,fish,3.7328963395307104,log(mg/L),"NITE, VEGA, Literature set"
1477,C7H7NO2,Cc1ccc([N+](=O)[O-])cc1,99-99-0,137.135986328125,fish,3.6109179126442243,log(mg/L),"NITE, ECOTOX, OASIS, VEGA, Literature set"
1478,C8H9NO2,Cc1ccc([N+](=O)[O-])cc1C,99514,151.16256713867188,fish,2.2315280685957872,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1479,C7H6ClNO2,Cc1ccc([N+](=O)[O-])cc1Cl,121-86-8,171.58103942871094,fish,2.803360380906535,log(mg/L),ECHA
1480,C7H8N2O2,Cc1ccc([N+](=O)[O-])cc1N,99-55-8,152.15061950683594,fish,4.230248788932767,log(mg/L),"OASIS, Literature set"
1481,C9H6N2O2,Cc1ccc(N=C=O)cc1N=C=O,584-84-9,174.15614318847656,fish,5.1029105702054265,log(mg/L),"ECOTOX, Literature set"
1482,C8H9NO4S,Cc1ccc(S(C)(=O)=O)cc1[N+](=O)[O-],1671-49-4,215.2263641357422,fish,4.110873864173311,log(mg/L),ECHA
1483,C7H6N2O4,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],121-14-2,182.133544921875,fish,3.190476350346503,log(mg/L),"OASIS, VEGA, Literature set"
1484,C7H7N3,Cc1ccc2[nH]nnc2c1,136-85-6,133.15057373046878,fish,3.091042453358316,log(mg/L),ECOTOX
1485,C12H12,Cc1ccc2ccc(C)cc2c1,582-16-1,156.2236785888672,fish,0.5877866649021191,log(mg/L),"NITE, VEGA, Literature set"
1486,C11H10,Cc1ccc2ccccc2c1,91-57-6,142.1970977783203,fish,0.64056884914422,log(mg/L),"NITE, VEGA, Literature set"
1487,C12H12,Cc1ccc2ccccc2c1C,573-98-8,156.2236785888672,fish,0.8329091229351039,log(mg/L),"NITE, VEGA, Literature set"
1488,C10H9N,Cc1ccc2ccccc2n1,655-76-5,143.18516540527344,fish,3.152736022363656,log(mg/L),ECOTOX
1489,C11H11N,Cc1ccc2nc(C)ccc2c1,877-43-0,157.2117462158203,fish,2.302585092994046,log(mg/L),"OASIS, VEGA, Literature set, ECOTOX"
1490,C8H10,Cc1cccc(C)c1,108-38-3,106.1650009155273,fish,2.128231705849268,log(mg/L),"NITE, ECOTOX, VEGA, Literature set"
1491,C9H12,Cc1cccc(C)c1C,526-73-8,120.19158172607422,fish,2.0541237336955462,log(mg/L),"NITE, Literature set"
1492,C8H10O,Cc1cccc(C)c1O,576261,122.1644058227539,fish,2.8923464477949765,log(mg/L),"ECOTOX, NITE, OASIS, VEGA, Literature set"
