id,comp_id,species,daphnia_ec50,fish_lc50,algea_ec50,units,source
3205,9715,alga,"","",418.0,mg/L,"Literature set"
3206,9716,daphnia,13.0,"","",mg/L,ECHA
3207,9717,alga,"","",591.0,mg/L,ECHA
3208,9718,alga,"","",50.16,mg/L,"Literature set"
3209,9719,"alga, daphnia, fish",46.0,96.6426452513673,59.033,mg/L,"VEGA, Literature set"
3210,9720,daphnia,5.0,"","",mg/L,ECHA
3211,9721,"alga, daphnia",15.1,"",5.51,mg/L,ECHA
3212,9722,alga,"","",59.0,mg/L,"Literature set"
3213,9723,daphnia,28.0,"","",mg/L,ECHA
3214,9724,fish,"",16.137,"",mg/L,ECHA
3215,9725,alga,"","",223.0,mg/L,"Literature set"
3216,9726,"daphnia, fish",2.8,8.6,"",mg/L,"EFSA, VEGA, Literature set"
3217,9727,daphnia,112.0,"","",mg/L,"EFSA, Literature set"
3218,9728,daphnia,23.545146564,"","",mg/L,ECOTOX
3219,9729,alga,"","",45.3,mg/L,ECHA
3220,9730,"alga, daphnia, fish",9.0,184.0,26.0,mg/L,ECHA
3221,9731,"alga, daphnia",73.0,"",49.4,mg/L,"ECHA, NITE"
3222,9732,daphnia,16.6,"","",mg/L,ECHA
3223,9733,fish,"",72.0,"",mg/L,"NITE, Literature set, VEGA"
3224,9734,"daphnia, fish",382.235,54.0,"",mg/L,"Literature set, ECOTOX"
3225,9735,daphnia,351.0,"","",mg/L,"ECOTOX, Literature set"
3226,9736,"alga, daphnia",57.0,"",6.0,mg/L,"VEGA, Literature set"
3227,9737,alga,"","",161.0,mg/L,ECHA
3228,9738,daphnia,4.1,"","",mg/L,"ECOTOX, VEGA, Literature set"
3229,9739,fish,"",4.425,"",mg/L,ECOTOX
3230,9740,fish,"",89.7,"",mg/L,ECHA
3231,9741,"daphnia, fish",25.0,165.0,"",mg/L,"ECOTOX, OASIS, EFSA, VEGA, Literature set"
3232,9742,alga,"","",11.0,mg/L,ECHA
3233,9743,"alga, daphnia, fish",109.405,117.0,201.0,mg/L,"VEGA, Literature set"
3234,9744,"alga, fish","",34.524,4.406,mg/L,"VEGA, Literature set"
3235,9745,"alga, fish","",21.75,34.3,mg/L,ECHA
3236,9746,"alga, fish","",162.0,1050.0,mg/L,"Literature set"
3237,9747,fish,"",14.0,"",mg/L,ECOTOX
3238,9748,alga,"","",15.0,mg/L,"Literature set"
3239,9749,"alga, daphnia",100.8,"",106.9,mg/L,ECHA
3240,9750,alga,"","",0.32,mg/L,ECHA
3241,9751,"daphnia, fish",173.778,34.5,"",mg/L,"Literature set, ECOTOX"
3242,9752,daphnia,52.5,"","",mg/L,ECHA
3243,9753,fish,"",156.8,"",mg/L,ECOTOX
3244,9754,fish,"",8.51319573009146,"",mg/L,"Literature set"
3245,9755,"daphnia, fish",16.746,31.6,"",mg/L,"Literature set, ECOTOX"
3246,9756,fish,"",130.0,"",mg/L,ECOTOX
3247,9757,fish,"",68.9956260515686,"",mg/L,"OASIS, Literature set"
3248,9758,alga,"","",24.0,mg/L,"Literature set"
3249,9759,daphnia,19.1,"","",mg/L,ECHA
3250,9760,"alga, daphnia",70.7,"",69.7,mg/L,ECHA
3251,9761,fish,"",100.0,"",mg/L,ECHA
3252,9762,"alga, daphnia, fish",32.9,68.0,64.65,mg/L,"ECHA, NITE"
3253,9763,alga,"","",83.0,mg/L,"Literature set"
3254,9764,alga,"","",1.4,mg/L,ECHA
3255,9765,"alga, daphnia, fish",67.0,92.8864030515301,92.945,mg/L,"ECHA, NITE, ECHA(10), VEGA, Literature set"
3256,9766,alga,"","",70.0,mg/L,"Literature set"
3257,9767,alga,"","",18.011,mg/L,"Literature set"
3258,9768,alga,"","",29.0,mg/L,"Literature set"
3259,9769,fish,"",82.0,"",mg/L,ECOTOX
3260,9770,daphnia,71.3,"","",mg/L,ECHA
3261,9771,fish,"",322.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set"
3262,9772,fish,"",484.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, ECHA"
3263,9773,daphnia,6.6,"","",mg/L,ECHA
3264,9774,"daphnia, fish",84.012,215.25,"",mg/L,"Literature set, ECOTOX"
3265,9775,daphnia,71.0,"","",mg/L,ECHA
3266,9776,alga,"","",51.3,mg/L,ECHA
3267,9777,daphnia,4.9,"","",mg/L,ECHA
3268,9778,alga,"","",8.8,mg/L,"Literature set"
3269,9779,"alga, daphnia",77.0,"",115.5,mg/L,"ECHA, NITE, ECOTOX, VEGA, Literature set"
3270,9780,alga,"","",13.0,mg/L,ECHA
3271,9781,"daphnia, fish",167.225,700.0,"",mg/L,"Literature set, ECOTOX"
3272,9782,fish,"",11.1,"",mg/L,"ECOTOX, EPAFHM, Literature set, VEGA"
3273,9783,fish,"",244.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3274,9784,daphnia,93.313,"","",mg/L,ECHA
3275,9785,fish,"",0.299999993566818,"",mg/L,OASIS
3276,9786,daphnia,14.25,"","",mg/L,ECHA
3277,9787,fish,"",2.2,"",mg/L,ECOTOX
3278,9788,daphnia,0.927,"","",mg/L,"VEGA, Literature set"
3279,9789,"daphnia, fish",26.0,38.1,"",mg/L,"NITE, VEGA, Literature set"
3280,9790,alga,"","",2.35,mg/L,ECHA
3281,3279,"alga, daphnia",730.0,"",435.0,mg/L,NITE
3282,9791,"alga, daphnia",1.7,"",1.0,mg/L,ECHA
3283,9792,"alga, fish","",66.83,61.6,mg/L,ECHA
3284,9793,daphnia,26.8037357145807,"","",mg/L,"ECOTOX, OASIS, VEGA, Literature set"
3285,9794,fish,"",4.23,"",mg/L,ECOTOX
3286,9795,"daphnia, fish",8.953,28.06,"",mg/L,ECHA
3287,4880,"daphnia, fish",67.0,47.15,"",mg/L,"EFSA, ECOTOX"
3288,9796,fish,"",110.000080580286,"",mg/L,"Literature set, NITE, VEGA"
3289,9797,"alga, fish","",3309.912836,126.7,mg/L,"ECHA, NITE, ECOTOX(11), ECOTOX"
3290,3269,fish,"",0.509,"",mg/L,"ECOTOX, EPAFHM, Literature set, NITE"
3291,3270,"daphnia, fish",2.291,2.6,"",mg/L,"Literature set, ECOTOX"
3292,9798,daphnia,0.017,"","",mg/L,NITE
3293,9799,"alga, daphnia",41.0,"",30.0,mg/L,ECHA
3294,9800,fish,"",256.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3295,9801,"alga, daphnia, fish",53.9,24.0,14.4,mg/L,ECHA
3296,9802,"alga, daphnia",42.0,"",12.0,mg/L,ECHA
3297,9803,"alga, daphnia",0.087,"",0.0147,mg/L,ECHA
3298,9804,alga,"","",5550.0,mg/L,"Literature set"
3299,9805,fish,"",228.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3300,9806,fish,"",1365.105,"",mg/L,"Literature set"
3301,3353,"daphnia, fish",17.0,706.522541299065,"",mg/L,"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
3302,6771,fish,"",44.4,"",mg/L,"ECOTOX, OASIS, EPAFHM, VEGA, Literature set"
3303,9807,"alga, daphnia",113.0,"",171.3,mg/L,ECHA
3304,9808,fish,"",29.4,"",mg/L,ECHA
3305,9809,fish,"",37700.0,"",mg/L,"ECOTOX, OASIS, Literature set"
3306,9810,"alga, daphnia",3.325,"",14.205,mg/L,ECHA
3307,9811,daphnia,151.185,"","",mg/L,"Literature set"
3308,9812,daphnia,3.36,"","",mg/L,ECHA
3309,4646,"daphnia, fish",30.2,53.6,"",mg/L,"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
3310,9813,fish,"",36.0,"",mg/L,"ECOTOX, Literature set, ECHA"
3311,4180,fish,"",71.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3312,9814,fish,"",32.0,"",mg/L,ECHA
3313,9815,"daphnia, fish",65.965,280.632336305708,"",mg/L,"VEGA, Literature set"
3314,9816,"alga, daphnia, fish",148.0,228.588426,478.0,mg/L,"VEGA, Literature set"
3315,3368,alga,"","",387.8,mg/L,"Literature set"
3316,3369,fish,"",119.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, ECHA"
3317,9817,alga,"","",4.1,mg/L,"Literature set"
3318,9818,"alga, daphnia, fish",44.0,78.0,36.0,mg/L,"NITE, ECHA, Literature set, VEGA"
3319,9819,"daphnia, fish",74.0,1020.0,"",mg/L,ECHA
3320,9820,daphnia,11.0,"","",mg/L,ECHA
3321,3388,alga,"","",100.062,mg/L,"Literature set"
3322,3389,fish,"",50.082631261216,"",mg/L,OASIS
3323,9821,"alga, daphnia, fish",37.0,55.0,12.0,mg/L,ECHA
3324,9822,alga,"","",30.41,mg/L,ECHA
3325,5639,fish,"",7561.0,"",mg/L,ECHA
3326,9823,alga,"","",6.1,mg/L,"ECHA, NITE"
3327,3381,"alga, fish","",9.0,31.6,mg/L,ECHA
3328,9824,fish,"",36.1,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3329,9825,"daphnia, fish",69.0,43.0,"",mg/L,"NITE, VEGA, Literature set"
3330,9826,"daphnia, fish",8.2,5.78,"",mg/L,ECHA
3331,9827,daphnia,3.8,"","",mg/L,ECHA
3332,9828,fish,"",109.0,"",mg/L,ECHA
3333,9829,fish,"",1.405,"",mg/L,ECOTOX
3334,9830,alga,"","",68.0,mg/L,ECHA
3335,4638,daphnia,813.0,"","",mg/L,ECHA
3336,9831,daphnia,22.53,"","",mg/L,ECHA
3337,9832,"alga, daphnia, fish",52.0,28.3,45.9,mg/L,ECHA
3338,9833,fish,"",801.0,"",mg/L,"ECOTOX, OASIS, Literature set"
3339,9834,alga,"","",35.3,mg/L,ECHA
3340,3403,"alga, daphnia",60.6,"",109.0,mg/L,ECHA
3341,9835,fish,"",150.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3342,3407,"daphnia, fish",189.0,50.5,"",mg/L,"ECOTOX, OASIS, VEGA, Literature set"
3343,9836,fish,"",1000.0,"",mg/L,ECHA
3344,9837,"alga, daphnia",48.0,"",45.5,mg/L,ECHA
3345,3412,"alga, daphnia",140.0,"",10.8,mg/L,ECHA
3346,3413,fish,"",11800.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3347,9838,"daphnia, fish",34.0,95.0,"",mg/L,ECHA
3348,9839,fish,"",37.7,"",mg/L,ECHA
3349,3409,"daphnia, fish",94.4,735.0,"",mg/L,"ECHA, EPAFHM, Literature set"
3350,3955,alga,"","",24.6,mg/L,ECHA
3351,3423,fish,"",6410.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, ECHA"
3352,3424,fish,"",2710.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, ECHA"
3353,4771,fish,"",39.0,"",mg/L,"ECOTOX, Literature set, ECHA"
3354,9840,daphnia,1.36,"","",mg/L,ECOTOX
3355,3428,"daphnia, fish",77.5,1550.0,"",mg/L,"ECOTOX-EPA(13), Aquatic ECETOC, OASIS, ECOTOX(13), VEGA, Literature set"
3356,9841,fish,"",52.0,"",mg/L,"ECOTOX, Literature set"
3357,9842,daphnia,32.9,"","",mg/L,ECHA
3358,9843,fish,"",106.0,"",mg/L,ECHA
3359,3426,"alga, daphnia",4.8,"",254.6,mg/L,ECHA
3360,9844,"alga, daphnia",92.8,"",79.1,mg/L,ECHA
3361,9845,fish,"",5.44108840839806,"",mg/L,"ECOTOX, NITE, OASIS, EPAFHM, Literature set, ECHA"
3362,3439,"daphnia, fish",906.0,432.0,"",mg/L,ECHA
3363,9846,"alga, daphnia, fish",37.0,13.0,22.0,mg/L,ECHA
3364,3433,fish,"",344.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, ECHA"
3365,3444,fish,"",29.0,"",mg/L,"NITE, Literature set, ECHA"
3366,7131,daphnia,4.4,"","",mg/L,ECHA
3367,9847,alga,"","",1000.52,mg/L,"Literature set"
3368,9848,alga,"","",58.0,mg/L,ECHA
3369,9849,fish,"",28.8668098674304,"",mg/L,"Literature set"
3370,9850,daphnia,50.0,"","",mg/L,ECHA
3371,9851,"alga, daphnia",60.0,"",56.0,mg/L,ECHA
3372,9852,"alga, daphnia, fish",17.75,13.3,37.0,mg/L,ECHA
3373,9853,fish,"",0.81,"",mg/L,"ECOTOX(13), ECOTOX-EPA(13), Literature set"
3374,6048,"daphnia, fish",1.5,3.8,"",mg/L,"NITE, VEGA, Literature set"
3375,3383,fish,"",460.637724639613,"",mg/L,"ECOTOX, OASIS, Literature set, ECHA, VEGA"
3376,9854,"daphnia, fish",676.0,930.0,"",mg/L,"NITE, Literature set, VEGA"
3377,9855,fish,"",508.0,"",mg/L,"ECOTOX, OASIS, Literature set, VEGA"
3378,9856,daphnia,44.0,"","",mg/L,ECHA
3379,9857,fish,"",100.0,"",mg/L,ECHA
3380,9858,"alga, daphnia, fish",22.0,208.0,6.65,mg/L,"NITE, VEGA, Literature set"
3381,9859,fish,"",3.22238589120805,"",mg/L,"ECOTOX, OASIS, Literature set"
3382,9860,"alga, daphnia",21.0,"",48.0,mg/L,ECHA
3383,9861,fish,"",3.215,"",mg/L,"Literature set"
3384,9862,fish,"",0.45,"",mg/L,ECHA
3385,9863,"daphnia, fish",125.0,120.0,"",mg/L,"ECOTOX, VEGA, Literature set"
3386,9864,fish,"",210.0,"",mg/L,ECOTOX
3387,9865,alga,"","",1520.0,mg/L,"Literature set"
3388,9866,fish,"",15.76,"",mg/L,"VEGA, Literature set"
3389,9867,"daphnia, fish",49.27,15.85,"",mg/L,"ECOTOX, Literature set"
3390,9868,fish,"",1938.0,"",mg/L,ECHA
3391,9869,alga,"","",48.0,mg/L,ECHA
3392,9870,daphnia,186.61,"","",mg/L,ECOTOX
3393,9871,alga,"","",68.0,mg/L,ECHA
3394,9872,daphnia,95.94,"","",mg/L,ECHA
3395,9873,fish,"",6.1,"",mg/L,ECOTOX
3396,9874,daphnia,1943.0,"","",mg/L,ECOTOX
3397,9875,alga,"","",7040.0,mg/L,"Literature set"
3398,9876,fish,"",25.0,"",mg/L,ECHA
3399,9877,daphnia,8665.0,"","",mg/L,ECOTOX
3400,9878,alga,"","",68.0,mg/L,ECHA
3401,9879,daphnia,186.0,"","",mg/L,ECOTOX
3402,9880,alga,"","",73.0,mg/L,ECHA
3403,9881,alga,"","",17.0,mg/L,NITE
3404,3293,fish,"",0.093,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3405,3294,fish,"",6.25,"",mg/L,"ECOTOX, NITE, OASIS, EPAFHM, ECHA"
3406,9882,fish,"",0.85,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3407,9883,fish,"",0.18,"",mg/L,ECOTOX
3408,9884,fish,"",13.2284732890622,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3409,9885,fish,"",0.0725,"",mg/L,ECOTOX
3410,9886,fish,"",0.06292610915244,"",mg/L,"ECOTOX, Literature set"
3411,9887,fish,"",5.11,"",mg/L,"ECOTOX, OASIS, EPAFHM, VEGA, Literature set"
3412,9888,fish,"",5.3,"",mg/L,ECOTOX
3413,3305,"alga, daphnia, fish",0.038,0.2021507697,0.66,mg/L,"NITE, VEGA, Literature set"
3414,9889,"daphnia, fish",0.569187789968312,1.03575151011566,"",mg/L,"ECOTOX, OASIS, VEGA, Literature set"
3415,3309,fish,"",0.021,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3416,3306,"alga, daphnia, fish",0.09,0.6,2.35,mg/L,"NITE, VEGA, Literature set"
3417,9890,alga,"","",0.14,mg/L,"Literature set"
3418,9891,daphnia,1.4,"","",mg/L,"NITE, Literature set"
3419,3311,"daphnia, fish",0.27,2.8,"",mg/L,"ECOTOX, Aquatic ECETOC, OASIS, VEGA, Literature set"
3420,9892,fish,"",24.3,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3421,9893,alga,"","",21.0,mg/L,"Literature set"
3422,9894,fish,"",5.42303356987039,"",mg/L,"OASIS, Literature set"
3423,9895,"daphnia, fish",6.05571808925513,7.73223830915025,"",mg/L,"OASIS, ECOTOX, Literature set"
3424,9896,daphnia,9.9,"","",mg/L,"NITE, Literature set"
3425,3315,fish,"",1.21,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3426,9897,fish,"",6.8,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3427,9898,daphnia,10.4,"","",mg/L,ECHA
3428,9899,fish,"",1.27,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3429,9900,fish,"",4.24,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set"
3430,9901,"daphnia, fish",85.0,169.922210594788,"",mg/L,"ECOTOX, OASIS, VEGA, Literature set"
3431,9902,daphnia,0.159,"","",mg/L,ECHA
3432,9903,fish,"",0.242895885497044,"",mg/L,"Literature set"
3433,9904,fish,"",39.7,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3434,9905,alga,"","",21.0,mg/L,ECHA
3435,9906,"daphnia, fish",0.47,1.6377299559128,"",mg/L,"Aquatic ECETOC, OASIS, VEGA, Literature set"
3436,3304,"daphnia, fish",0.402954096430992,0.41,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3437,3308,"alga, daphnia, fish",0.29,0.6,1.55,mg/L,"NITE, VEGA, Literature set"
3438,9907,fish,"",0.8905,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3439,9908,"alga, daphnia, fish",1.6,1.8,7.14,mg/L,ECHA
3440,9909,"alga, fish","",2.69861003860195,3.4,mg/L,"ECOTOX, Aquatic ECETOC, OASIS, Literature set"
3441,9910,fish,"",2.36724001201833,"",mg/L,"OASIS, Literature set"
3442,3320,fish,"",4.27700867928745,"",mg/L,"OASIS, Literature set, VEGA"
3443,9911,daphnia,0.32,"","",mg/L,ECHA
3444,3317,"daphnia, fish",0.18,0.34,"",mg/L,"ECHA, ECOTOX, NITE, Literature set"
3445,9912,daphnia,0.0503926703488,"","",mg/L,ECOTOX
3446,9913,fish,"",6.0,"",mg/L,ECOTOX
3447,9914,alga,"","",0.93,mg/L,"Literature set"
3448,9915,fish,"",3.35514163876097,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3449,9916,"alga, daphnia, fish",4.2,8.7,6.95,mg/L,"NITE, VEGA, Literature set"
3450,5904,"alga, daphnia, fish",2.1,3.6,0.79,mg/L,"NITE, VEGA, Literature set"
3451,9917,fish,"",1.3,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3452,9918,"alga, daphnia",42.6,"",5.88,mg/L,ECHA
3453,9919,fish,"",12.1,"",mg/L,ECHA
3454,9920,"alga, fish","",5.6,10.008,mg/L,"VEGA, Literature set, NITE, ECHA"
3455,9921,fish,"",13.1,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3456,9922,"alga, daphnia",41.1,"",37.93,mg/L,ECHA
3457,9923,alga,"","",34.0,mg/L,"Literature set"
3458,3329,"alga, daphnia, fish",12.0,12.989616223448,10.35,mg/L,"NITE, VEGA, Literature set"
3459,9924,daphnia,2.9,"","",mg/L,"Aquatic ECETOC"
3460,3330,"alga, daphnia",1.28,"",15.7,mg/L,ECHA
3461,4534,fish,"",5.4,"",mg/L,"ECOTOX, NITE, OASIS, EPAFHM, Literature set, VEGA"
3462,9925,fish,"",0.11,"",mg/L,ECOTOX
3463,9926,fish,"",0.77,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3464,3331,fish,"",0.308984898336397,"",mg/L,"EPAFHM, Literature set, VEGA"
3465,4826,"daphnia, fish",0.257,0.329257716860205,"",mg/L,"VEGA, Literature set"
3466,3310,"alga, daphnia, fish",2.12,4.99754738583111,4.15,mg/L,"ECHA, NITE, ECOTOX, OASIS, EFSA, EPAFHM, Literature set, VEGA"
3467,9927,fish,"",1.58,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3468,9928,"alga, daphnia, fish",7.9,11.0,6.2,mg/L,"NITE, VEGA, Literature set"
3469,9929,fish,"",1140.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set"
3470,9930,fish,"",10.0,"",mg/L,ECOTOX
3471,9931,daphnia,0.0294777759744,"","",mg/L,ECOTOX
3472,9932,fish,"",5.28753460475545,"",mg/L,"EPAFHM, Literature set, VEGA"
3473,9933,alga,"","",1.738,mg/L,"Literature set"
3474,9934,fish,"",4.95,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3475,9935,fish,"",41.9,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3476,9936,"alga, daphnia",53.3,"",9.77,mg/L,ECHA
3477,9937,fish,"",9.04075622831255,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3478,9938,"alga, daphnia, fish",0.86,12.9849386875298,7.07,mg/L,"ECHA, NITE, Literature set"
3479,9939,"alga, daphnia, fish",2.21,3.4,2.8,mg/L,"ECHA, NITE, ECOTOX, OASIS, Literature set, VEGA"
3480,9940,fish,"",22.6330375,"",mg/L,ECOTOX
3481,9941,fish,"",0.73,"",mg/L,ECHA
3482,9942,"alga, daphnia, fish",39.0,36.0,0.44,mg/L,"NITE, VEGA, Literature set"
3483,9943,daphnia,34.09,"","",mg/L,ECHA
3484,9944,"daphnia, fish",13.0,13.0,"",mg/L,ECHA
3485,9945,daphnia,2.7,"","",mg/L,ECHA
3486,9946,"alga, daphnia, fish",1.8,1.8,3.603,mg/L,"VEGA, Literature set, NITE"
3487,9947,daphnia,6.72,"","",mg/L,ECOTOX
3488,9948,"alga, daphnia",1.56,"",1.3,mg/L,ECHA
3489,9949,"alga, daphnia",0.48,"",31.85,mg/L,ECHA
3490,9950,fish,"",1.17,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set"
3491,9951,"alga, daphnia",100.0,"",85.5,mg/L,"ECHA, NITE, Literature set"
3492,9952,"daphnia, fish",8.40222588,30.0,"",mg/L,"ECOTOX, OASIS, VEGA, Literature set"
3493,9953,"daphnia, fish",8.4,75.0,"",mg/L,ECHA
3494,9954,alga,"","",2.9,mg/L,"Literature set"
3495,9955,fish,"",5.0,"",mg/L,ECHA
3496,9956,"daphnia, fish",4.1,13.3,"",mg/L,"ECOTOX, Aquatic ECETOC, OASIS, VEGA, Literature set"
3497,9957,daphnia,0.1865111298688,"","",mg/L,ECOTOX
3498,9958,daphnia,1.58,"","",mg/L,"ECHA, ECOTOX"
3499,9959,daphnia,29.7,"","",mg/L,ECHA
3500,9960,alga,"","",51.2,mg/L,ECHA
3501,3345,"alga, daphnia, fish",3.53879477860536,3.92632621280166,1.65,mg/L,"NITE, VEGA, Literature set"
3502,9961,fish,"",132.5,"",mg/L,"ECOTOX, ECHA"
3503,3319,fish,"",6.43145838468868,"",mg/L,"OASIS, Literature set, VEGA"
3504,9962,daphnia,4.09416790391866,"","",mg/L,OASIS
3505,9963,fish,"",214.002,"",mg/L,"Literature set"
3506,3322,"daphnia, fish",1.0,53.4,"",mg/L,"ECHA, ECOTOX, OASIS, Literature set, VEGA"
3507,9964,fish,"",11.8339144468284,"",mg/L,"OASIS, Literature set, VEGA"
3508,9965,daphnia,0.1924630704,"","",mg/L,ECOTOX
3509,9966,daphnia,3.05,"","",mg/L,ECHA
3510,3342,"daphnia, fish",2.51,3.845,"",mg/L,"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3511,9967,"alga, daphnia, fish",1.7,2.49869369334086,0.225,mg/L,"ECHA, NITE, EFSA, OASIS, Literature set, VEGA"
3512,3339,"alga, daphnia, fish",8.3,44.0,109.0,mg/L,"NITE, VEGA, Literature set"
3513,9968,"alga, fish","",6.15,3.3,mg/L,"NITE, EPAFHM, Literature set, VEGA"
3514,9969,daphnia,18.0,"","",mg/L,ECHA
3515,9970,alga,"","",1.1,mg/L,"VEGA, Literature set"
3516,9971,fish,"",2.645,"",mg/L,ECHA
3517,9972,"alga, fish","",1.03,1.29,mg/L,ECHA
3518,9973,fish,"",1.17716820864517,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3519,9974,"alga, daphnia, fish",2.6,2.3,4.8,mg/L,"ECHA, NITE, OASIS, ECOTOX, EPAFHM, Literature set, VEGA"
3520,9975,fish,"",14.8556910844807,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, ECHA"
3521,4171,"daphnia, fish",2.6,11.63,"",mg/L,"ECOTOX, OASIS, VEGA, Literature set"
3522,3316,"daphnia, fish",1.09,9.21,"",mg/L,"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
3523,9976,"alga, daphnia, fish",13.17,159.719305840345,6.0,mg/L,"NITE, VEGA, Literature set"
3524,9977,daphnia,3.12,"","",mg/L,ECHA
3525,9978,fish,"",469.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3526,9979,fish,"",622.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3527,9980,fish,"",167.0,"",mg/L,"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
3528,9981,fish,"",0.355,"",mg/L,ECOTOX
3529,9982,"alga, fish","",1.5,48.0,mg/L,"ECHA, ECOTOX"
3530,9983,fish,"",148.3,"",mg/L,ECHA
3531,9984,fish,"",0.090810460641654,"",mg/L,"Literature set, VEGA"
3532,9985,daphnia,0.169,"","",mg/L,"Literature set"
3533,9986,daphnia,0.52,"","",mg/L,"EFSA, Literature set"
3534,9987,"daphnia, fish",0.001,0.063,"",mg/L,"VEGA, Literature set"
3535,9988,"daphnia, fish",78.6,70.7,"",mg/L,ECHA
3536,9989,"alga, daphnia",75.5,"",87.3,mg/L,ECHA
3537,9990,"alga, fish","",0.097315094043898,0.019,mg/L,"VEGA, Literature set"
3538,3461,"alga, fish","",18.9799093378833,14.0,mg/L,"ECHA, OASIS, Literature set, VEGA"
3539,4192,daphnia,26.4,"","",mg/L,"ECOTOX, VEGA, Literature set"
3540,4971,"daphnia, fish",0.21,0.49,"",mg/L,"ECOTOX, OASIS, VEGA, Literature set"
3541,9991,alga,"","",0.542,mg/L,"Literature set"
3542,9992,daphnia,0.129659357473267,"","",mg/L,"ECOTOX, OASIS, VEGA, Literature set"
3543,9993,daphnia,0.043,"","",mg/L,"ECOTOX, OASIS, VEGA, Literature set"
3544,9994,daphnia,0.07653680420753,"","",mg/L,"ECOTOX, OASIS, VEGA, Literature set"
3545,3463,alga,"","",0.019,mg/L,"Literature set"
3546,9995,"alga, daphnia",0.1,"",0.312,mg/L,"VEGA, Literature set"
3547,3464,"daphnia, fish",2.09679431185134,4.0,"",mg/L,"ECHA, ECOTOX, OASIS"
3548,9996,daphnia,5.95,"","",mg/L,ECHA
3549,6060,"alga, daphnia",38.0,"",43.0,mg/L,NITE
3550,5782,daphnia,26.0,"","",mg/L,ECHA
3551,3465,"alga, daphnia, fish",0.71,1.5,0.5,mg/L,"ECHA, NITE, ECOTOX, Literature set, ECOTOX(12), ECOTOX-EPA(12)"
3552,9997,"alga, daphnia",3.0,"",20.0,mg/L,ECHA
3553,9998,"daphnia, fish",3.56,92.0,"",mg/L,"ECHA, EFSA, ECOTOX(16), ECOTOX-EPA(20)"
3554,9999,daphnia,0.44,"","",mg/L,ECOTOX
3555,10000,"alga, daphnia",0.71,"",0.43,mg/L,ECHA
3556,10001,"alga, daphnia",0.39,"",11.0,mg/L,ECHA
3557,10002,"alga, daphnia",0.39,"",7.1,mg/L,ECHA
3558,10003,fish,"",0.227,"",mg/L,ECHA
