,chemical_formula,smiles,casnum,molecular_weight,species,daphnia_EC50,units,source
1156,C3H8N2S,CNC(=S)NC,534134,104.17401885986328,daphnia,2.688860641299206,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1157,C2H7N3S,CNC(=S)NN,6610-29-3,105.16207885742188,daphnia,1.1314021114911006,log(mg/L),ECHA
1158,C10H15NO,CNC(C)C(O)c1ccccc1,134-71-4,165.23220825195312,daphnia,4.027135812528651,log(mg/L),ECHA
1159,C9H13NO,CNC(C)c1cccc(O)c1,894079-42-6,151.20562744140625,daphnia,4.833579846974801,log(mg/L),ECHA
1160,C2H6N2S,CNC(N)=S,598527,90.1474380493164,daphnia,2.2449153795812595,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1161,C18H14F3NO2,CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,96525-23-4,333.3044738769531,daphnia,2.5649493574615367,log(mg/L),EFSA
1162,C21H39N7O12,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,57-92-1,581.5740356445312,daphnia,6.296659863510747,log(mg/L),Literature set
1163,C17H18F3NO,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,56296787,309.3261413574219,daphnia,-0.1984509387238383,log(mg/L),ECOTOX
1164,C3H9NO,CNCCO,109-83-1,75.10966491699219,daphnia,3.49650756146648,log(mg/L),ECHA
1165,C7H18N2O,CNCCOCCN(C)C,93240-93-8,146.23062133789062,daphnia,4.624972813284271,log(mg/L),ECHA
1166,C12H13N,CNCc1cccc2ccccc12,14489-75-9,171.2383270263672,daphnia,1.8794650496471603,log(mg/L),ECHA
1167,C7H9N,CNc1ccccc1,100-61-8,107.15306091308592,daphnia,-1.8971199848858813,log(mg/L),"NITE, VEGA, Literature set"
1168,C9H11NO2,CNc1ccccc1C(=O)OC,85-91-6,165.18914794921875,daphnia,4.005513348515485,log(mg/L),ECHA
1169,C13H14O5,COC(=O)C(=Cc1ccc(OC)cc1)C(=O)OC,7443-25-6,250.2472686767578,daphnia,0.5187937934151675,log(mg/L),ECHA
1170,C5H8O2,C=C(C)C(=O)OC,000080-62-6,100.1158218383789,daphnia,4.430816798843313,log(mg/L),"VEGA, Literature set"
1171,C21H28O5,CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,121-20-0,360.4440307617188,daphnia,-4.422848629194137,log(mg/L),EFSA
1172,C22H28O5,C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,121-29-9,372.4547119140625,daphnia,-4.422848629194137,log(mg/L),"OASIS, EFSA, VEGA, Literature set"
1173,C20H23NO3,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,98243-83-5,325.4015197753906,daphnia,3.126760535960395,log(mg/L),EFSA
1174,C12H17NO2,COC(=O)C(C)Nc1c(C)cccc1C,52888-49-0,207.26889038085935,daphnia,2.186051276738094,log(mg/L),ECHA
1175,C16H14Cl2O4,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,51338-27-3,341.1859741210937,daphnia,-1.4696759700589417,log(mg/L),"EFSA, Literature set, ECOTOX, ECOTOX-EPA(15)"
1176,C41H58N4O12,COC(=O)C(CCCCNC(=O)C(CCC(=O)OCc1ccccc1)NC(=O)OC(C)(C)C)NC(=O)C(CCC(=O)OCc1ccccc1)NC(=O)OC(C)(C)C,174630058,798.9188232421875,daphnia,2.4902141740957666,log(mg/L),ECOTOX
1177,C35H44O16,CC=C(C)C(=O)OC1CC(OC(C)=O)C2(C(=O)OC)COC3C2C12COC(O)(C(=O)OC)C2C(C)(C12OC1(C)C1CC2OC2OC=CC21O)C3O,11141-17-6,720.7142944335938,daphnia,0.0,log(mg/L),"EFSA, VEGA, Literature set"
1178,C11H18O2,COC(=O)C1C(C)=CCCC1(C)C,28043-10-9,182.25942993164065,daphnia,3.1354942159291497,log(mg/L),ECHA
1179,C14H22O2,COC(=O)C1CC2(C(C)C)C=CC1(C)CC2,68966-86-9,222.3232879638672,daphnia,2.0769384114617173,log(mg/L),ECHA
1180,C4H6O2,C=CC(=O)OC,96-33-3,86.08924102783203,daphnia,0.7929925155296614,log(mg/L),"ECHA, NITE, VEGA, Literature set"
1181,C10H10O2,COC(=O)C=Cc1ccccc1,103-26-4,162.18521118164062,daphnia,3.1780538303479458,log(mg/L),ECHA
1182,C7H10O4,C=C(CC(=O)OC)C(=O)OC,617-52-7,158.1519012451172,daphnia,3.295836866004329,log(mg/L),ECHA
1183,C9H16O2,COC(=O)CC1CCCCC1,14352-61-5,156.22213745117188,daphnia,2.9444389791664403,log(mg/L),ECHA
1184,C8H14O4,COC(=O)CCCCC(=O)OC,627-93-0,174.19436645507812,daphnia,4.276666119016055,log(mg/L),ECHA
1185,C11H20O2,C=CCCCCCCCC(=O)OC,25601-41-6,184.2752990722656,daphnia,-0.2231435513142097,log(mg/L),ECHA
1186,C12H22O4,COC(=O)CCCCCCCCC(=O)OC,106-79-6,230.3006896972656,daphnia,2.6390573296152584,log(mg/L),ECHA
1187,C12H22O2,C=CCCCCCCCCC(=O)OC,111-81-9,198.3018798828125,daphnia,0.5877866649021191,log(mg/L),ECHA
1188,C12H14N4O4S2,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,23564058,342.3939514160156,daphnia,2.772588722239781,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1189,C8H10N2O4S,COC(=O)NS(=O)(=O)c1ccc(N)cc1,2302-17-2,230.24099731445312,daphnia,4.058199115585747,log(mg/L),"EFSA, Literature set"
1190,C15H13N3O2S,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,43210679,299.3476257324219,daphnia,-4.092346559559427,log(mg/L),ECOTOX
1191,C16H12FN3O3,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,31430156,313.2831726074219,daphnia,-2.6578324849415926,log(mg/L),ECOTOX
1192,C9H9N3O2,COC(=O)Nc1nc2ccccc2[nH]1,10605-21-7,191.1866607666016,daphnia,-3.5684333010380693,log(mg/L),"ECHA, ECOTOX-EPA(11), OASIS, ECOTOX, EFSA, VEGA, Literature set"
1193,C16H17F5N2O2S,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,117718-60-2,396.3753967285156,daphnia,0.6632033041868731,log(mg/L),"Literature set, ECOTOX"
1194,C14H9Cl2NO5,COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],42576-02-3,342.1309509277344,daphnia,-0.4155154439616658,log(mg/L),EFSA
1195,C8H8O3,COC(=O)c1ccc(O)cc1,99-76-3,152.14732360839844,daphnia,3.58351893845611,log(mg/L),"ECHA, NITE, VEGA, Literature set"
1196,C15H14F3N5O7S,COC(=O)c1ccc(C(F)(F)F)nc1S(=O)(=O)NC(O)=Nc1nc(OC)cc(OC)n1,144740-54-5,465.3611755371094,daphnia,6.580639137284949,log(mg/L),"EFSA, Literature set"
1197,C10H10O4,COC(=O)c1cccc(C(=O)OC)c1,1459-93-4,194.1840057373047,daphnia,3.912023005428146,log(mg/L),ECHA
1198,C10H10O4,COC(=O)c1ccccc1C(=O)OC,131113,194.1840057373047,daphnia,3.4957919524152343,log(mg/L),"ECOTOX, Aquatic ECETOC, OASIS, VEGA, Literature set"
1199,C15H12O3,COC(=O)c1ccccc1C(=O)c1ccccc1,606-28-0,240.2539825439453,daphnia,3.288401887516811,log(mg/L),ECHA
1200,C15H17N5O6S,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,101200-48-0,395.390380859375,daphnia,6.795580487683306,log(mg/L),Literature set
1201,C14H15N5O6S,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,74223-64-6,381.3638000488281,daphnia,3.763522997109702,log(mg/L),EFSA
1202,C6H5Cl2N3O2,COC(=O)c1nc(Cl)c(Cl)nc1N,1458-18-0,222.0287933349609,daphnia,0.1823215567939546,log(mg/L),ECHA
1203,C14H11Cl2FN2O3,COC(=O)c1nc(-c2ccc(Cl)c(OC)c2F)cc(N)c1Cl,943831-98-9,345.15313720703125,daphnia,0.7514160886839212,log(mg/L),EFSA
1204,C6H7N3O2,COC(=O)c1nccnc1N,16298-03-6,153.13868713378906,daphnia,4.219507705176107,log(mg/L),ECHA
1205,C12H13N5O6S2,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,79277-27-3,387.3915100097656,daphnia,1.9110228900548727,log(mg/L),Literature set
1206,C11H20O,COC(C)(C)C1CC=C(C)CC1,14576-08-0,168.27590942382812,daphnia,2.70805020110221,log(mg/L),ECHA
1207,C19H34O3,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,40596698,310.4714660644531,daphnia,0.0392207131532813,log(mg/L),"ECOTOX, VEGA, Literature set"
1208,C16H28O,COC1(C)CCC23CC1C(C)(C)C2CCC3C,67874-81-1,236.39292907714844,daphnia,-0.7339691750802004,log(mg/L),ECHA
1209,C20H30O3,COC1(OC)CCC2=C(CCC3C2CCC2(C)C(=O)CCC32)C1,19257-34-2,318.4504089355469,daphnia,2.302585092994046,log(mg/L),ECHA
1210,C14H28O2,COC1(OC)CCCCCCCCCCC1,950-33-4,228.3709259033203,daphnia,1.0043016091968684,log(mg/L),ECHA
1211,C17H22N2O2,COC12CC(CO)CN(C)C1Cc1c[nH]c3cccc2c13,35121-60-9,286.3687744140625,daphnia,4.343805421853684,log(mg/L),ECHA
1212,C18H24N2O2,COC12CC(CO)CN(C)C1Cc1cn(C)c3cccc2c13,35155-28-3,300.3953552246094,daphnia,2.6390573296152584,log(mg/L),ECHA
1213,C19H28O2,COC1=CCC2=C(CCC3C2CCC2(C)C(O)CCC32)C1,1091-93-6,288.4244384765625,daphnia,-2.525728644308256,log(mg/L),ECHA
1214,C15H13NO,COC1=Cc2ccccc2Nc2ccccc21,4698-11-7,223.2698211669922,daphnia,0.9932517730102834,log(mg/L),ECHA
1215,C11H22O,COC1CC(C)CCC1C(C)C,1565-76-0,170.29177856445312,daphnia,1.8625285401162623,log(mg/L),ECHA
1216,C11H16O,COC1CC2CC1C1C=CCC21,53018-24-9,164.244140625,daphnia,2.9444389791664403,log(mg/L),ECHA
1217,C6H12O,COC1CCCC1,5614-37-9,100.15888214111328,daphnia,3.555348061489413,log(mg/L),ECHA
1218,C13H26O,COC1CCCCCCCCCCC1,2986-54-1,198.34494018554688,daphnia,-0.4942963218147801,log(mg/L),ECHA
1219,C22H17N3O5,COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,131860338,403.3874816894531,daphnia,-2.645075401940822,log(mg/L),"ECOTOX, VEGA, Literature set"
1220,C15H21NO4,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,70630-17-0,279.33154296875,daphnia,3.735285826928092,log(mg/L),"EFSA, ECOTOX, Literature set"
1221,C14H18N2O4,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,77732-09-3,278.3037109375,daphnia,6.457643684800294,log(mg/L),Literature set
1222,C4H11NO,COCC(C)N,37143-54-7,89.13623809814453,daphnia,4.620354321313132,log(mg/L),ECHA
1223,C12H18ClNO2S,COCC(C)N(C(=O)CCl)c1c(C)csc1C,87674-68-8,275.7948303222656,daphnia,1.6132307106727966,log(mg/L),"Literature set, ECOTOX"
1224,C4H11NO,COCCCN,5332-73-0,89.13623809814453,daphnia,4.174387269895637,log(mg/L),ECHA
1225,C13H18ClNO2,COCCN(C(=O)CCl)c1c(C)cccc1C,50563-36-5,255.7405242919922,daphnia,3.1780538303479458,log(mg/L),EFSA
1226,C7H12O3,C=C(C)C(=O)OCCOC,6976-93-8,144.1683807373047,daphnia,5.135798437050262,log(mg/L),ECHA
1227,C6H14O3,COCCOCCOC,111-96-6,134.17356872558594,daphnia,6.849066282633458,log(mg/L),"ECHA, Literature set"
1228,C9H12O2,COCCc1ccc(O)cc1,56718-71-9,152.1903839111328,daphnia,3.218875824868201,log(mg/L),ECHA
1229,C15H25NO3,COCCc1ccc(OCC(O)CNC(C)C)cc1,51384511,267.3638916015625,daphnia,4.157319361383489,log(mg/L),ECOTOX
1230,C20H20OP,COC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4009-98-7,307.3459777832031,daphnia,0.4054651081081644,log(mg/L),ECHA
1231,C7H8O3,COCc1ccc(C=O)o1,1917-64-2,140.13662719726562,daphnia,2.1041341542702074,log(mg/L),ECHA
1232,C9H12O3,COCc1ccc(O)c(OC)c1,5533-03-9,168.18978881835938,daphnia,3.1354942159291497,log(mg/L),ECHA
1233,C9H10Cl2N2O2,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,330-55-2,249.09390258789065,daphnia,1.7595805708638197,log(mg/L),EFSA
1234,C21H16ClFN4O5,CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,361377-29-9,458.8269348144531,daphnia,-0.7339691750802004,log(mg/L),"EFSA, ECOTOX"
1235,C4H8Cl3O4P,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,52686,257.43667602539057,daphnia,-8.468403027246806,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1237,C4H7Cl2O4P,COP(=O)(OC)OC=C(Cl)Cl,62737,220.9757385253906,daphnia,-9.372859301473955,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1239,C9H12NO5PS,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,122-14-5,277.23403930664057,daphnia,-7.222466023821838,log(mg/L),"ECHA, ECOTOX, OASIS, EFSA, VEGA, Literature set"
1241,C11H12NO4PS2,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,732-11-6,317.321044921875,daphnia,-6.16581793425276,log(mg/L),"OASIS, EFSA, VEGA, Literature set"
1243,C13H10BrCl2O2PS,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,21609-90-5,412.0660705566406,daphnia,-6.214608098422191,log(mg/L),Literature set
1244,C8H10O3S,COS(=O)(=O)c1ccc(C)cc1,80-48-8,186.2281951904297,daphnia,1.4770487243883548,log(mg/L),ECHA
1245,C7H3Cl5O,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1825214,280.36312866210943,daphnia,-3.6045383056801854,log(mg/L),"ECOTOX, OASIS, Literature set"
1246,C8H6Cl2O3,COc1c(Cl)ccc(Cl)c1C(=O)O,1918-00-9,221.03744506835935,daphnia,4.523352570764317,log(mg/L),"Literature set, ECOTOX"
1247,C7H4Cl4O2,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,2539175,261.91744995117193,daphnia,-1.9661128563728327,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1248,C7H5Cl3O2,COc1c(O)cc(Cl)c(Cl)c1Cl,57057837,227.472396850586,daphnia,-0.7985076962177716,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1249,C12H16N2O5,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],83-66-9,268.26583862304693,daphnia,-0.4780358009429998,log(mg/L),Aquatic ECETOC
1250,C8H7BrO3,COc1cc(Br)c(C=O)cc1O,2973-59-3,231.0433807373046,daphnia,3.1780538303479458,log(mg/L),ECHA
1251,C17H18BrNO3,COc1cc(Br)c2c3c1OC1CC(=O)C=C(CCN(C)C2)C31,183487-56-1,364.2337341308594,daphnia,3.951243718581428,log(mg/L),ECHA
1252,C9H10O4,COc1cc(C=O)cc(OC)c1O,134-96-3,182.17330932617188,daphnia,3.737669618283368,log(mg/L),"NITE, Literature set"
1253,C8H8O3,COc1cc(C=O)ccc1O,121-33-5,152.14732360839844,daphnia,3.605226069116683,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
1254,C12H14O4,COc1cc(C=O)ccc1OC(=O)C(C)C,20665-85-4,222.23716735839844,daphnia,3.5890591188317256,log(mg/L),ECHA
1255,C13H16O4,COc1cc(CC(C(C)=O)C(C)=O)ccc1O,30881-23-3,236.2637481689453,daphnia,2.19722457733622,log(mg/L),ECHA
1256,C10H12O2,C=CCc1ccc(O)c(OC)c1,97-53-0,164.20108032226562,daphnia,0.048790164169432,log(mg/L),"ECHA, EFSA, ECOTOX, Literature set"
1257,C7H5Cl3O2,COc1cc(Cl)c(Cl)c(Cl)c1O,2668248,227.472396850586,daphnia,-1.5606477482646683,log(mg/L),"ECOTOX, Aquatic ECETOC, OASIS, VEGA, Literature set"
1258,C8H8Cl2O2,COc1cc(Cl)c(OC)cc1Cl,2675-77-6,207.05392456054688,daphnia,0.8658391883780567,log(mg/L),"Literature set, ECOTOX"
1259,C8H10ClNO2,COc1cc(Cl)c(OC)cc1N,6358-64-1,187.62350463867188,daphnia,1.867176108512809,log(mg/L),"ECHA, Literature set"
1260,C14H12O6S,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,4065-45-6,308.3064880371094,daphnia,3.912023005428146,log(mg/L),ECHA
1261,C9H15N5O7S2,COc1cc(OC)nc(NC(=O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,120923-37-7,369.3746948242188,daphnia,3.58351893845611,log(mg/L),EFSA
1262,C13H16N10O5S,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,120162-55-2,424.3951416015625,daphnia,5.934894195619588,log(mg/L),"EFSA, Literature set"
1263,C9H7NO2,COc1cc(C#N)ccc1C=O,21962-45-8,161.15737915039062,daphnia,3.4242626545931514,log(mg/L),ECHA
1264,C7H8N2O3,COc1cc([N+](=O)[O-])ccc1N,97-52-9,168.1500244140625,daphnia,1.955860479908481,log(mg/L),ECHA
1265,C23H22O6,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,83-79-4,394.4171752929688,daphnia,-6.214608098422191,log(mg/L),"VEGA, Literature set"
1266,C14H12O3,COc1ccc(C(=O)c2ccccc2)c(O)c1,131-57-7,228.24328613281247,daphnia,0.6259384308664954,log(mg/L),"ECHA, NITE, Literature set"
1267,C14H12O4,COc1ccc(C(=O)c2ccccc2O)c(O)c1,131-53-3,244.24269104003903,daphnia,1.451613827240533,log(mg/L),ECHA
1268,C8H10O,COc1ccc(C)cc1,104-93-8,122.1644058227539,daphnia,3.295836866004329,log(mg/L),ECHA
1269,C15H20O3,COc1ccc(C=CC(=O)OCCC(C)C)cc1,71617-10-2,248.3175048828125,daphnia,-1.272965675812887,log(mg/L),ECHA
1270,C8H8O2,COc1ccc(C=O)cc1,123-11-5,136.14791870117188,daphnia,3.80666248977032,log(mg/L),"ECHA, NITE, VEGA, Literature set"
1271,C9H10O3,COc1ccc(C=O)cc1OC,120-14-9,166.1739044189453,daphnia,3.951243718581428,log(mg/L),ECHA
1272,C11H14O2,COc1ccc(CC(C)C=O)cc1,5462-06-6,178.2276611328125,daphnia,2.4849066497880004,log(mg/L),ECHA
1273,C17H21NO,COc1ccc(CC(C)NCc2ccccc2)cc1,43229-65-8,255.354736328125,daphnia,1.589235205116581,log(mg/L),ECHA
1274,C9H10O3,COc1ccc(CC(=O)O)cc1,104-01-8,166.1739044189453,daphnia,4.613138355637268,log(mg/L),ECHA
1275,C11H14O,COc1ccc(CC2CC2)cc1,16510-27-3,162.22825622558594,daphnia,1.3862943611198906,log(mg/L),ECHA
1276,C10H12O,C=CCc1ccc(OC)cc1,140-67-0,148.20169067382812,daphnia,2.182674796321488,log(mg/L),ECHA
1277,C11H14O2,C=CCc1ccc(OC)c(OC)c1,93-15-2,178.2276611328125,daphnia,3.6375861597263857,log(mg/L),"ECHA, NITE, VEGA, Literature set"
1278,C27H38N2O4,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,52539,454.60162353515625,daphnia,2.427454075039915,log(mg/L),ECOTOX
1279,C10H15NO2,COc1ccc(CCN)cc1OC,120-20-7,181.23159790039065,daphnia,3.6375861597263857,log(mg/L),ECHA
1280,C14H22N2O3,COc1ccc(CN2CCNCC2)c(OC)c1OC,5011-34-7,266.33609008789057,daphnia,4.605170185988092,log(mg/L),ECHA
1281,C10H12O3,COc1ccc(COC(C)=O)cc1,104-21-2,180.2004852294922,daphnia,3.4339872044851463,log(mg/L),ECHA
1282,C7H8N2O3,COc1ccc(N)c([N+](=O)[O-])c1,96-96-8,168.1500244140625,daphnia,1.4816045409242156,log(mg/L),"NITE, VEGA, Literature set"
1283,C11H16O2,COc1ccc(O)c(C(C)(C)C)c1,121-00-6,180.24354553222656,daphnia,0.8329091229351039,log(mg/L),"ECHA, NITE, Literature set"
1284,C7H8O2,COc1ccc(O)cc1,150-76-5,124.13722229003906,daphnia,1.0986122886681098,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1285,C8H9ClO2,COc1ccc(OC)c(Cl)c1,2100-42-7,172.60885620117188,daphnia,2.833213344056216,log(mg/L),"ECHA, NITE, VEGA, Literature set"
1286,C8H10O2,COc1ccc(OC)cc1,150-78-7,138.16380310058594,daphnia,3.951243718581428,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
1287,C9H10O2,COc1ccc(C(C)=O)cc1,100-06-1,150.17449951171875,daphnia,4.31748811353631,log(mg/L),ECHA
1288,C9H13NO,COc1ccc(C(C)N)cc1,41851-59-6,151.20562744140625,daphnia,3.970291913552122,log(mg/L),ECHA
1289,C16H15Cl3O2,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,72435,345.6481018066406,daphnia,-2.995732273553991,log(mg/L),"ECOTOX, VEGA, Literature set"
1290,C17H20N2O3,COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,149877-41-8,300.352294921875,daphnia,-2.4651040224918206,log(mg/L),Literature set
1291,C7H7NO4,COc1ccc([N+](=O)[O-])cc1O,67233856,169.13478088378906,daphnia,3.261935314328648,log(mg/L),ECOTOX
1292,C9H9NO5,COc1ccc([N+](=O)[O-])cc1OC(C)=O,53606-41-0,211.1714630126953,daphnia,3.2733640101522705,log(mg/L),ECHA
1293,C19H22O3,COc1ccc2c(c1)CCCC2=CCC1(C)C(=O)CCC1=O,899-79-6,298.3761901855469,daphnia,0.9321640810304452,log(mg/L),ECHA
1294,C19H24O2,COc1ccc2c(c1)CCC1C2CCC2(C)C(=O)CCC12,1624-62-0,284.3926696777344,daphnia,-3.218875824868201,log(mg/L),ECHA
1295,C11H14O,COc1ccc2c(c1)CCCC2,1730-48-9,162.22825622558594,daphnia,1.6114359150967734,log(mg/L),ECHA
1296,C8H8N2OS,COc1ccc2[nH]c(=S)[nH]c2c1,37052-78-1,180.22691345214844,daphnia,3.258096538021482,log(mg/L),ECHA
1297,C13H11NO,COc1ccc2cccc(CC#N)c2c1,138113-08-3,197.2325439453125,daphnia,1.7984040119467235,log(mg/L),ECHA
1298,C22H28N2O3,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,161050-58-4,368.4693298339844,daphnia,0.0148886124937505,log(mg/L),Literature set
1299,C7H9NO,COc1cccc(N)c1,536903,123.1524658203125,daphnia,-1.272965675812887,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1300,C7H8O2,COc1cccc(O)c1,150196,124.13722229003906,daphnia,3.715720856887996,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1301,C9H10O2,COc1cccc(C(C)=O)c1,586-37-8,150.17449951171875,daphnia,4.413040688203051,log(mg/L),ECHA
1302,C9H13NO,COc1cccc(C(C)N)c1,88196-70-7,151.20562744140625,daphnia,3.970291913552122,log(mg/L),ECHA
1303,C7H7NO3,COc1cccc([N+](=O)[O-])c1,555-03-3,153.1353759765625,daphnia,2.9444389791664403,log(mg/L),"NITE, VEGA, Literature set"
1304,C7H8O,COc1ccccc1,100-66-3,108.13782501220702,daphnia,3.295836866004329,log(mg/L),"ECHA, Literature set"
1305,C8H8O3,COc1ccccc1C(=O)O,579-75-9,152.14732360839844,daphnia,4.443827035579329,log(mg/L),ECHA
1306,C7H9NO,COc1ccccc1N,90-04-0,123.1524658203125,daphnia,0.7793248768009977,log(mg/L),"ECHA, NITE, ECOTOX, OASIS, VEGA, Literature set"
1307,C7H8O2,COc1ccccc1O,90-05-1,124.13722229003906,daphnia,3.2555998972571207,log(mg/L),"NITE, VEGA, Literature set"
1308,C7H7NO3,COc1ccccc1[N+](=O)[O-],91-23-6,153.1353759765625,daphnia,3.828641396489095,log(mg/L),"NITE, VEGA, Literature set"
1309,C12H12ClN5O4S,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,64902-72-3,357.77276611328125,daphnia,5.94897449548703,log(mg/L),"VEGA, Literature set"
1310,C10H19N5O,COc1nc(NC(C)C)nc(NC(C)C)n1,1610-18-0,225.2907562255859,daphnia,2.654297745102963,log(mg/L),"VEGA, Literature set"
1312,C13H13O3P,CP(=O)(Oc1ccccc1)Oc1ccccc1,7526-26-3,248.2142791748046,daphnia,0.262364264467491,log(mg/L),ECHA
1313,C5H12NO4P,CP(=O)(O)CCC(N)C(=O)O,77182-82-2,181.12684631347656,daphnia,6.504288173536645,log(mg/L),"EFSA, VEGA, Literature set"
1314,C15H10ClF3N2O6S,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],72178-02-0,438.7629089355469,daphnia,5.577391244578475,log(mg/L),Literature set
1315,C15H16Cl2N2O5S,CS(=O)(=O)OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,84145-27-7,407.2689514160156,daphnia,2.6390573296152584,log(mg/L),ECHA
1316,C14H15Cl2N3O5S,CS(=O)(=O)OCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,155661-07-7,408.2569885253906,daphnia,3.039749158970765,log(mg/L),ECHA
1317,C8H7NO6S,CS(=O)(=O)c1ccc(C(=O)O)c([N+](=O)[O-])c1,110964-79-9,245.2092742919922,daphnia,4.867534450455582,log(mg/L),ECHA
1318,C2H6OS,CS(C)=O,67685,78.13343811035156,daphnia,10.126631103850338,log(mg/L),"ECOTOX, VEGA, Literature set"
1319,C2H6S,CSC,75-18-3,62.13404083251953,daphnia,3.367295829986474,log(mg/L),"ECHA, NITE"
1320,C15H16F5NO2S2,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,97886-45-8,401.4150695800781,daphnia,1.9654326250679688,log(mg/L),"Literature set, ECOTOX"
1321,C8H6N2OS2,CSC(=O)c1cccc2nnsc12,135158-54-2,210.27603149414065,daphnia,0.8754687373538999,log(mg/L),"EFSA, Literature set, ECOTOX"
1322,C10H18N4O4S3,CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,59669-26-0,354.4693298339844,daphnia,-4.961845129926824,log(mg/L),"VEGA, Literature set"
1323,C17H17N3OS,CSC1=NC(C)(c2ccccc2)C(=O)N1Nc1ccccc1,161326-34-7,311.4013671875,daphnia,-2.900422093749666,log(mg/L),"EFSA, ECOTOX"
1324,C4H8OS,CSCCC=O,3268-49-3,104.17072296142578,daphnia,1.5040773967762742,log(mg/L),"NITE, VEGA, Literature set"
1325,C3H8S2,CSCSC,1618-26-4,108.22561645507812,daphnia,3.616308761279101,log(mg/L),ECHA
1326,C2H6S2,CSSC,624-92-0,94.19903564453124,daphnia,0.4762341789963717,log(mg/L),"ECHA, NITE, ECOTOX"
