id,comp_id,molecule_chembl_id,species,mic,units,censoring,molecular_weight,assay_parameters,source,source_journal
2085,12004,CHEMBL2059846,"Escherichia coli",0.014,ug.mL-1,"'='",359.22,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2086,12005,CHEMBL2059847,"Escherichia coli",0.031,ug.mL-1,"'='",435.7,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2087,12006,CHEMBL1415754,"Escherichia coli",4.0,ug.mL-1,"'='",384.82,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2088,12007,CHEMBL2337413,"Escherichia coli",64.0,ug.mL-1,"'>'",560.56,"","Scientific Literature","J. Med. Chem."
2089,10271,CHEMBL1741,"Escherichia coli",32.0,ug.mL-1,"'='",747.96,"","Scientific Literature","Eur. J. Med. Chem."
2090,12008,CHEMBL2159994,"Escherichia coli",0.25,ug.mL-1,"'='",421.47,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2091,12009,CHEMBL2296634,"Escherichia coli",400.0,ug.mL-1,"'='",342.35,"","Scientific Literature","Med Chem Res"
2092,12010,CHEMBL2297329,"Escherichia coli",64.0,ug.mL-1,"'>'",235.28,"","Scientific Literature","Med Chem Res"
2093,12011,CHEMBL2337414,"Escherichia coli",64.0,ug.mL-1,"'>'",546.53,"","Scientific Literature","J. Med. Chem."
2094,12012,CHEMBL1911491,"Escherichia coli",3.12,ug.mL-1,"'='",418.38,"","Scientific Literature","Eur. J. Med. Chem."
2095,12013,CHEMBL2046459,"Escherichia coli",256.0,ug.mL-1,"'>='",790.09,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2096,12014,CHEMBL3288238,"Escherichia coli",31.2,ug.mL-1,"'>'",912.28,"","Scientific Literature","Eur. J. Med. Chem."
2097,12015,CHEMBL4448805,"Escherichia coli",500.0,ug.mL-1,"'='",254.67,"","Scientific Literature","Eur J Med Chem"
2098,12016,CHEMBL4443366,"Escherichia coli",0.06,ug.mL-1,"'='",1267.56,"","Scientific Literature","Eur J Med Chem"
2099,12017,CHEMBL4440505,"Escherichia coli",400.0,ug.mL-1,"'>'",246.07,"","Scientific Literature","Eur J Med Chem"
2100,12018,CHEMBL4469821,"Escherichia coli",1.0,ug.mL-1,"'='",476.56,"","Scientific Literature","J Med Chem"
2101,11139,CHEMBL127,"Escherichia coli",0.03,ug.mL-1,"'='",383.47,"","Scientific Literature","J Med Chem"
2102,12019,CHEMBL2298333,"Escherichia coli",62.5,ug.mL-1,"'='",467.6,"","Scientific Literature","Med Chem Res"
2103,10271,CHEMBL1741,"Escherichia coli",0.25,ug.mL-1,"'='",747.96,"","Scientific Literature","Antimicrob. Agents Chemother."
2104,10763,CHEMBL194126,"Escherichia coli",0.25,ug.mL-1,"'='",449.55,"","Scientific Literature","J Nat Prod"
2105,12020,CHEMBL4592200,"Escherichia coli",1.0,ug.mL-1,"'='",460.51,"","Scientific Literature","J Med Chem"
2106,12021,CHEMBL3088298,"Escherichia coli",100.0,ug.mL-1,"'='",485.54,"","Scientific Literature","Eur. J. Med. Chem."
2107,11805,CHEMBL1911483,"Escherichia coli",3.12,ug.mL-1,"'='",440.83,"","Scientific Literature","Eur. J. Med. Chem."
2108,12022,CHEMBL1782130,"Escherichia coli",50.0,ug.mL-1,"'>'",488.75,"","Scientific Literature","J. Nat. Prod."
2109,12023,CHEMBL1801947,"Escherichia coli",128.0,ug.mL-1,"'>'",672.74,"","Scientific Literature","J. Nat. Prod."
2110,12024,CHEMBL3580981,"Escherichia coli",100.0,ug.mL-1,"'>'",278.39,"","Scientific Literature","J. Nat. Prod."
2111,12025,CHEMBL1667875,"Escherichia coli",512.0,ug.mL-1,"'='",518.29,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2112,12026,CHEMBL1669371,"Escherichia coli",0.25,ug.mL-1,"'='",454.41,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2113,10178,CHEMBL3039597,"Escherichia coli",1.0,ug.mL-1,"'='",1390.73,"","Scientific Literature","Antimicrob. Agents Chemother."
2114,12027,CHEMBL2283536,"Escherichia coli",125.0,ug.mL-1,"'='",186.24,"","Scientific Literature","Med Chem Res"
2115,12028,CHEMBL3989738,"Escherichia coli",0.5,ug.mL-1,"'='",2392.97,"","Scientific Literature","Antimicrob. Agents Chemother."
2116,11276,CHEMBL184618,"Escherichia coli",2.0,ug.mL-1,"'='",614.65,"","Scientific Literature","J. Med. Chem."
2117,12029,CHEMBL2385260,"Escherichia coli",25.0,ug.mL-1,"'='",717.91,"","Scientific Literature","ACS Med. Chem. Lett."
2118,12030,CHEMBL2023085,"Escherichia coli",132.0,ug.mL-1,"'='",494.6,"","Scientific Literature","Eur. J. Med. Chem."
2119,10138,CHEMBL8,"Escherichia coli",0.006,ug.mL-1,"'='",331.35,"","Scientific Literature","J. Nat. Prod."
2120,12031,CHEMBL4457650,"Escherichia coli",0.12,ug.mL-1,"'='",507.01,"","Scientific Literature","J Med Chem"
2121,12032,CHEMBL4533310,"Escherichia coli",0.5,ug.mL-1,"'='",475.52,"","Scientific Literature","J Med Chem"
2122,12033,CHEMBL4570377,"Escherichia coli",0.25,ug.mL-1,"'='",572.64,"","Scientific Literature","J Med Chem"
2123,12034,CHEMBL2431736,"Escherichia coli",128.0,ug.mL-1,"'='",603.72,"","Scientific Literature","J. Med. Chem."
2124,12035,CHEMBL2234105,"Escherichia coli",32.0,ug.mL-1,"'='",281.81,"","Scientific Literature","Med Chem Res"
2125,12036,CHEMBL2282579,"Escherichia coli",25.0,ug.mL-1,"'='",422.53,"","Scientific Literature","Med Chem Res"
2126,12037,CHEMBL4590564,"Escherichia coli",0.25,ug.mL-1,"'='",418.48,"","Scientific Literature","J Med Chem"
2127,12038,CHEMBL4441430,"Escherichia coli",200.0,ug.mL-1,"'>'",335.44,"","Scientific Literature","J Nat Prod"
2128,10151,CHEMBL33,"Escherichia coli",3.12,ug.mL-1,"'='",361.37,"","Scientific Literature","Eur. J. Med. Chem."
2129,12039,CHEMBL575284,"Escherichia coli",31.25,ug.mL-1,"'='",516.38,"","Scientific Literature","Eur. J. Med. Chem."
2130,12040,CHEMBL575282,"Escherichia coli",8.0,ug.mL-1,"'='",560.83,"","Scientific Literature","Eur. J. Med. Chem."
2131,12041,CHEMBL3425816,"Escherichia coli",16.0,ug.mL-1,"'='",510.59,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2132,12042,CHEMBL2282241,"Escherichia coli",9.37,ug.mL-1,"'='",337.45,"","Scientific Literature","Med Chem Res"
2133,12043,CHEMBL2282580,"Escherichia coli",200.0,ug.mL-1,"'>'",444.53,"","Scientific Literature","Med Chem Res"
2134,10138,CHEMBL8,"Escherichia coli",2.34,ug.mL-1,"'='",331.35,"","Scientific Literature","Med Chem Res"
2135,10138,CHEMBL8,"Escherichia coli",0.015,ug.mL-1,"'='",331.35,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2136,10138,CHEMBL8,"Escherichia coli",1.6e-05,ug.mL-1,"'='",331.35,"","Scientific Literature","J. Med. Chem."
2137,12044,CHEMBL3580983,"Escherichia coli",100.0,ug.mL-1,"'>'",308.33,"","Scientific Literature","J. Nat. Prod."
2138,12045,CHEMBL3261912,"Escherichia coli",256.0,ug.mL-1,"'>'",522.03,"","Scientific Literature","J. Med. Chem."
2139,12046,CHEMBL3091761,"Escherichia coli",1600.0,ug.mL-1,"'='",369.46,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2140,11271,CHEMBL1747,"Escherichia coli",0.25,ug.mL-1,"'='",467.52,"","Scientific Literature","Bioorg Med Chem Lett"
2141,12047,CHEMBL3114335,"Escherichia coli",236.0,ug.mL-1,"'='",376.5,"","Scientific Literature","Bioorg. Med. Chem."
2142,12048,CHEMBL2430102,"Escherichia coli",12.5,ug.mL-1,"'='",464.38,"","Scientific Literature","Med Chem Res"
2143,12049,CHEMBL2430200,"Escherichia coli",25.0,ug.mL-1,"'='",385.49,"","Scientific Literature","Med Chem Res"
2144,12050,CHEMBL571595,"Escherichia coli",6.25,ug.mL-1,"'='",388.37,"","Scientific Literature","Eur. J. Med. Chem."
2145,11827,CHEMBL552372,"Escherichia coli",1.0,ug.mL-1,"'='",377.4,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2146,12051,CHEMBL571969,"Escherichia coli",12.5,ug.mL-1,"'='",1534.15,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2147,12052,CHEMBL3310374,"Escherichia coli",3.125,ug.mL-1,"'='",323.7,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2148,12053,CHEMBL2408686,"Escherichia coli",32.0,ug.mL-1,"'>'",584.94,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2149,12054,CHEMBL549846,"Escherichia coli",64.0,ug.mL-1,"'>'",472.57,"","Scientific Literature","Eur. J. Med. Chem."
2150,12055,CHEMBL3422951,"Escherichia coli",16.0,ug.mL-1,"'='",596.69,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2151,12056,CHEMBL1771227,"Escherichia coli",25.0,ug.mL-1,"'='",414.85,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2152,10697,CHEMBL44354,"Escherichia coli",2.0,ug.mL-1,"'='",546.59,"","Scientific Literature","J Med Chem"
2153,12057,CHEMBL3310586,"Escherichia coli",0.39,ug.mL-1,"'='",325.39,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2154,12058,CHEMBL2238064,"Escherichia coli",3.12,ug.mL-1,"'='",327.82,"","Scientific Literature","Med Chem Res"
2155,12059,CHEMBL2237908,"Escherichia coli",1.56,ug.mL-1,"'='",364.81,"","Scientific Literature","Med Chem Res"
2156,12060,CHEMBL2235691,"Escherichia coli",9.37,ug.mL-1,"'='",392.27,"","Scientific Literature","Med Chem Res"
2157,12061,CHEMBL2235690,"Escherichia coli",150.0,ug.mL-1,"'='",392.27,"","Scientific Literature","Med Chem Res"
2158,12062,CHEMBL4455310,"Escherichia coli",100.0,ug.mL-1,"'='",367.54,"","Scientific Literature","Bioorg Med Chem"
2159,12063,CHEMBL4537202,"Escherichia coli",125.0,ug.mL-1,"'>'",604.87,"","Scientific Literature","J Nat Prod"
2160,12064,CHEMBL2424877,"Escherichia coli",0.008,ug.mL-1,"'='",502.57,"","Scientific Literature","J. Med. Chem."
2161,10219,CHEMBL2260340,"Escherichia coli",128.0,ug.mL-1,"'='",833.0,"","Scientific Literature","Med Chem Res"
2162,12065,CHEMBL4516671,"Escherichia coli",128.0,ug.mL-1,"'='",326.36,"","Scientific Literature","ACS Med Chem Lett"
2163,12066,CHEMBL4465700,"Escherichia coli",32.0,ug.mL-1,"'='",711.9,"","Scientific Literature","Eur J Med Chem"
2164,12067,CHEMBL3093263,"Escherichia coli",100.0,ug.mL-1,"'='",1868.3,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2165,12068,CHEMBL4592942,"Escherichia coli",32.0,ug.mL-1,"'>'",516.72,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
2166,12069,CHEMBL4439918,"Escherichia coli",16.0,ug.mL-1,"'='",4161.05,"","Scientific Literature","Eur J Med Chem"
2167,12070,CHEMBL4578009,"Escherichia coli",2.0,ug.mL-1,"'='",2739.49,"","Scientific Literature","Eur J Med Chem"
2168,12071,CHEMBL4439209,"Escherichia coli",4.0,ug.mL-1,"'='",384.45,"","Scientific Literature","J Med Chem"
2169,11475,CHEMBL3410368,"Escherichia coli",25.0,ug.mL-1,"'='",840.55,"","Scientific Literature","Eur. J. Med. Chem."
2170,12072,CHEMBL3423294,"Escherichia coli",128.0,ug.mL-1,"'>'",245.28,"","Scientific Literature","Eur. J. Med. Chem."
2171,12073,CHEMBL3425808,"Escherichia coli",6.0,ug.mL-1,"'='",506.53,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2172,12074,CHEMBL4456553,"Escherichia coli",32.0,ug.mL-1,"'>'",338.25,"","Scientific Literature","J Med Chem"
2173,12075,CHEMBL3091777,"Escherichia coli",800.0,ug.mL-1,"'='",401.92,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2174,12076,CHEMBL3091776,"Escherichia coli",800.0,ug.mL-1,"'='",371.89,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2175,12077,CHEMBL3126443,"Escherichia coli",250.0,ug.mL-1,"'='",468.52,"","Scientific Literature","Eur. J. Med. Chem."
2176,12078,CHEMBL2386270,"Escherichia coli",512.0,ug.mL-1,"'>'",290.77,"","Scientific Literature","Eur. J. Med. Chem."
2177,12079,CHEMBL3115750,"Escherichia coli",12.5,ug.mL-1,"'='",1550.82,"","Scientific Literature","J. Med. Chem."
2178,12080,CHEMBL1094344,"Escherichia coli",4.0,ug.mL-1,"'='",1698.04,"","Scientific Literature","J. Med. Chem."
2179,12081,CHEMBL1094345,"Escherichia coli",8.0,ug.mL-1,"'='",1359.55,"","Scientific Literature","J. Med. Chem."
2180,12082,CHEMBL1097563,"Escherichia coli",128.0,ug.mL-1,"'='",712.74,"","Scientific Literature","Eur. J. Med. Chem."
2181,10437,CHEMBL1384,"Escherichia coli",16.0,ug.mL-1,"'='",484.5,"","Scientific Literature","Med Chem Res"
2182,12083,CHEMBL2283478,"Escherichia coli",6.25,ug.mL-1,"'='",347.21,"","Scientific Literature","Med Chem Res"
2183,12084,CHEMBL97643,"Escherichia coli",512.0,ug.mL-1,"'>'",184.65,"","Scientific Literature","Eur. J. Med. Chem."
2184,12085,CHEMBL490542,"Escherichia coli",50.0,ug.mL-1,"'='",272.24,"","Scientific Literature","Eur. J. Med. Chem."
2185,12086,CHEMBL504124,"Escherichia coli",50.0,ug.mL-1,"'='",303.16,"","Scientific Literature","Eur. J. Med. Chem."
2186,12087,CHEMBL2430808,"Escherichia coli",62.5,ug.mL-1,"'='",565.41,"","Scientific Literature","Med Chem Res"
2187,12088,CHEMBL2431746,"Escherichia coli",128.0,ug.mL-1,"'='",490.69,"","Scientific Literature","J. Med. Chem."
2188,12089,CHEMBL2430110,"Escherichia coli",50.0,ug.mL-1,"'='",533.65,"","Scientific Literature","Med Chem Res"
2189,12090,CHEMBL2430811,"Escherichia coli",31.25,ug.mL-1,"'='",486.51,"","Scientific Literature","Med Chem Res"
2190,12091,CHEMBL2381628,"Escherichia coli",128.0,ug.mL-1,"'>'",585.74,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2191,12092,CHEMBL4460066,"Escherichia coli",1.0,ug.mL-1,"'='",521.77,"","Scientific Literature","Eur J Med Chem"
2192,12093,CHEMBL819,"Escherichia coli",128.0,ug.mL-1,"'>'",401.44,"","Scientific Literature","J Med Chem"
2193,12094,CHEMBL4443098,"Escherichia coli",0.25,ug.mL-1,"'='",446.53,"","Scientific Literature","J Med Chem"
2194,12095,CHEMBL2282749,"Escherichia coli",25.0,ug.mL-1,"'='",517.59,"","Scientific Literature","Med Chem Res"
2195,12096,CHEMBL2282747,"Escherichia coli",25.0,ug.mL-1,"'='",502.62,"","Scientific Literature","Med Chem Res"
2196,12097,CHEMBL2282746,"Escherichia coli",12.5,ug.mL-1,"'='",527.01,"","Scientific Literature","Med Chem Res"
2197,12098,CHEMBL1934608,"Escherichia coli",64.0,ug.mL-1,"'>'",374.35,"","Scientific Literature","Bioorg. Med. Chem."
2198,12099,CHEMBL564050,"Escherichia coli",200.0,ug.mL-1,"'>'",434.47,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2199,12100,CHEMBL3425813,"Escherichia coli",32.0,ug.mL-1,"'='",519.53,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2200,12101,CHEMBL3425940,"Escherichia coli",64.0,ug.mL-1,"'='",462.53,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2201,11719,CHEMBL2285906,"Escherichia coli",128.0,ug.mL-1,"'>'",258.15,"","Scientific Literature","Eur. J. Med. Chem."
2202,12102,CHEMBL573511,"Escherichia coli",64.0,ug.mL-1,"'>'",468.41,"","Scientific Literature","Eur. J. Med. Chem."
2203,12103,CHEMBL574649,"Escherichia coli",64.0,ug.mL-1,"'>'",502.85,"","Scientific Literature","Eur. J. Med. Chem."
2204,10151,CHEMBL33,"Escherichia coli",0.015,ug.mL-1,"'='",361.37,"","Scientific Literature","Eur. J. Med. Chem."
2205,12104,CHEMBL2336357,"Escherichia coli",128.0,ug.mL-1,"'='",253.3,"","Scientific Literature","Eur. J. Med. Chem."
2206,12105,CHEMBL3425926,"Escherichia coli",32.0,ug.mL-1,"'='",492.56,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2207,12106,CHEMBL3425928,"Escherichia coli",16.0,ug.mL-1,"'='",507.57,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2208,12107,CHEMBL561813,"Escherichia coli",30.2,ug.mL-1,"'='",528.16,"","Scientific Literature","Eur. J. Med. Chem."
2209,12108,CHEMBL2059765,"Escherichia coli",0.28,ug.mL-1,"'='",398.88,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2210,12109,CHEMBL3422968,"Escherichia coli",32.0,ug.mL-1,"'='",505.58,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2211,12110,CHEMBL3331303,"Escherichia coli",0.03,ug.mL-1,"'='",406.39,"","Scientific Literature","Eur. J. Med. Chem."
2212,12111,CHEMBL3331313,"Escherichia coli",0.125,ug.mL-1,"'='",440.83,"","Scientific Literature","Eur. J. Med. Chem."
2213,10138,CHEMBL8,"Escherichia coli",0.03125,ug.mL-1,"'='",331.35,"","Scientific Literature","J. Med. Chem."
2214,12112,CHEMBL578854,"Escherichia coli",64.0,ug.mL-1,"'='",228.25,"","Scientific Literature","Eur. J. Med. Chem."
2215,12113,CHEMBL572466,"Escherichia coli",32.0,ug.mL-1,"'='",276.73,"","Scientific Literature","Eur. J. Med. Chem."
2216,12114,CHEMBL4591252,"Escherichia coli",1.0,ug.mL-1,"'='",643.93,"","Scientific Literature","Eur J Med Chem"
2217,12115,CHEMBL3605145,"Escherichia coli",64.0,ug.mL-1,"'='",533.6,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2218,12116,CHEMBL3605015,"Escherichia coli",8.0,ug.mL-1,"'='",564.62,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2219,12117,CHEMBL4575756,"Escherichia coli",400.0,ug.mL-1,"'='",251.89,"","Scientific Literature","Eur J Med Chem"
2220,12118,CHEMBL4452378,"Escherichia coli",0.5,ug.mL-1,"'='",438.53,"","Scientific Literature","J Med Chem"
2221,12119,CHEMBL1809128,"Escherichia coli",64.0,ug.mL-1,"'>'",478.59,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2222,12120,CHEMBL563877,"Escherichia coli",200.0,ug.mL-1,"'='",333.42,"","Scientific Literature","Eur. J. Med. Chem."
2223,12121,CHEMBL556077,"Escherichia coli",100.0,ug.mL-1,"'='",423.93,"","Scientific Literature","Eur. J. Med. Chem."
2224,12122,CHEMBL446542,"Escherichia coli",6.0,ug.mL-1,"'='",286.28,"","Scientific Literature","J. Nat. Prod."
2225,10473,CHEMBL174,"Escherichia coli",10.0,ug.mL-1,"'='",349.41,"","Scientific Literature","Eur. J. Med. Chem."
2226,12123,CHEMBL4461917,"Escherichia coli",128.0,ug.mL-1,"'>'",892.14,"","Scientific Literature","Eur J Med Chem"
2227,12124,CHEMBL560188,"Escherichia coli",64.0,ug.mL-1,"'>'",464.5,"","Scientific Literature","Eur. J. Med. Chem."
2228,12125,CHEMBL446285,"Escherichia coli",50.0,ug.mL-1,"'='",238.29,"","Scientific Literature","Eur. J. Med. Chem."
2229,12126,CHEMBL549847,"Escherichia coli",64.0,ug.mL-1,"'>'",442.5,"","Scientific Literature","Eur. J. Med. Chem."
2230,12127,CHEMBL551587,"Escherichia coli",0.125,ug.mL-1,"'='",361.4,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2231,12128,CHEMBL551713,"Escherichia coli",4.0,ug.mL-1,"'='",349.32,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2232,12129,CHEMBL562511,"Escherichia coli",8.0,ug.mL-1,"'='",391.36,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2233,12130,CHEMBL4539626,"Escherichia coli",64.0,ug.mL-1,"'>'",457.92,"","Scientific Literature","Eur J Med Chem"
2234,12131,CHEMBL1814387,"Escherichia coli",1.21,ug.mL-1,"'='",683.75,"","Scientific Literature","J. Nat. Prod."
2235,12132,CHEMBL4450249,"Escherichia coli",0.5,ug.mL-1,"'='",421.48,"","Scientific Literature","J Med Chem"
2236,12133,CHEMBL3400846,"Escherichia coli",256.0,ug.mL-1,"'>'",866.19,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2237,12134,CHEMBL3331325,"Escherichia coli",0.5,ug.mL-1,"'='",469.45,"","Scientific Literature","Eur. J. Med. Chem."
2238,12135,CHEMBL3338939,"Escherichia coli",16.0,ug.mL-1,"'='",574.6,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2239,12136,CHEMBL1911472,"Escherichia coli",0.1,ug.mL-1,"'='",362.31,"","Scientific Literature","Eur. J. Med. Chem."
2240,12137,CHEMBL1834733,"Escherichia coli",25.0,ug.mL-1,"'='",518.77,"","Scientific Literature","Eur. J. Med. Chem."
2241,12138,CHEMBL1834735,"Escherichia coli",25.0,ug.mL-1,"'='",534.38,"","Scientific Literature","Eur. J. Med. Chem."
2242,10178,CHEMBL3039597,"Escherichia coli",1.0,ug.mL-1,"'='",1390.73,"","Scientific Literature","J. Med. Chem."
2243,12139,CHEMBL4463805,"Escherichia coli",256.0,ug.mL-1,"'='",440.55,"","Scientific Literature","Bioorg Med Chem Lett"
2244,12140,CHEMBL3739683,"Escherichia coli",32.0,ug.mL-1,"'>'",466.39,"","Scientific Literature","Eur. J. Med. Chem."
2245,12141,CHEMBL3331304,"Escherichia coli",0.06,ug.mL-1,"'='",420.42,"","Scientific Literature","Eur. J. Med. Chem."
2246,12142,CHEMBL3588979,"Escherichia coli",250.0,ug.mL-1,"'='",673.83,"","Scientific Literature",MedChemComm
2247,12143,CHEMBL576721,"Escherichia coli",50.0,ug.mL-1,"'='",1550.1,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2248,11084,CHEMBL372795,"Escherichia coli",256.0,ug.mL-1,"'>'",581.58,"","Scientific Literature","Med Chem Res"
2249,12144,CHEMBL1242082,"Escherichia coli",32.0,ug.mL-1,"'='",329.84,"","Scientific Literature","Eur. J. Med. Chem."
2250,12145,CHEMBL473358,"Escherichia coli",50.0,ug.mL-1,"'='",402.93,"","Scientific Literature","Eur. J. Med. Chem."
2251,12146,CHEMBL3091779,"Escherichia coli",800.0,ug.mL-1,"'='",337.45,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2252,12147,CHEMBL3310371,"Escherichia coli",3.125,ug.mL-1,"'='",319.28,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2253,12148,CHEMBL3310383,"Escherichia coli",1.56,ug.mL-1,"'='",382.17,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2254,12149,CHEMBL3310380,"Escherichia coli",1.56,ug.mL-1,"'='",303.28,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2255,12150,CHEMBL3310379,"Escherichia coli",3.125,ug.mL-1,"'='",281.27,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2256,12151,CHEMBL1813819,"Escherichia coli",16.0,ug.mL-1,"'>'",338.79,"","Scientific Literature","Bioorg. Med. Chem."
2257,12152,CHEMBL3326891,"Escherichia coli",128.0,ug.mL-1,"'>'",410.35,"","Scientific Literature","J. Nat. Prod."
2258,12153,CHEMBL1290687,"Escherichia coli",128.0,ug.mL-1,"'>'",446.44,"","Scientific Literature","Eur. J. Med. Chem."
2259,12154,CHEMBL1645479,"Escherichia coli",2.0,ug.mL-1,"'='",524.57,"","Scientific Literature","Bioorg. Med. Chem."
2260,10178,CHEMBL3039597,"Escherichia coli",8.0,ug.mL-1,"'='",1390.73,"","Scientific Literature","J. Nat. Prod."
2261,12155,CHEMBL2047778,"Escherichia coli",12.5,ug.mL-1,"'='",396.32,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2262,12156,CHEMBL2047644,"Escherichia coli",12.5,ug.mL-1,"'='",435.55,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2263,12157,CHEMBL3261914,"Escherichia coli",256.0,ug.mL-1,"'>'",428.03,"","Scientific Literature","J. Med. Chem."
2264,12158,CHEMBL1255989,"Escherichia coli",100.0,ug.mL-1,"'>'",1141.38,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2265,12159,CHEMBL1255979,"Escherichia coli",100.0,ug.mL-1,"'>'",1141.38,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2266,12160,CHEMBL1934610,"Escherichia coli",64.0,ug.mL-1,"'>'",412.32,"","Scientific Literature","Bioorg. Med. Chem."
2267,10138,CHEMBL8,"Escherichia coli",0.19,ug.mL-1,"'='",331.35,"","Scientific Literature","Eur. J. Med. Chem."
2268,12161,CHEMBL1086630,"Escherichia coli",10.0,ug.mL-1,"'='",422.38,"","Scientific Literature","Eur. J. Med. Chem."
2269,12162,CHEMBL1076807,"Escherichia coli",15.0,ug.mL-1,"'='",392.35,"","Scientific Literature","Eur. J. Med. Chem."
2270,12163,CHEMBL1076783,"Escherichia coli",15.0,ug.mL-1,"'='",380.34,"","Scientific Literature","Eur. J. Med. Chem."
2271,12164,CHEMBL2282498,"Escherichia coli",25.0,ug.mL-1,"'='",435.26,"","Scientific Literature","Med Chem Res"
2272,12165,CHEMBL1813814,"Escherichia coli",16.0,ug.mL-1,"'>'",305.34,"","Scientific Literature","Bioorg. Med. Chem."
2273,10138,CHEMBL8,"Escherichia coli",0.03,ug.mL-1,"'<='",331.35,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2274,12166,CHEMBL3236541,"Escherichia coli",32.0,ug.mL-1,"'>'",424.54,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2275,12167,CHEMBL1782131,"Escherichia coli",50.0,ug.mL-1,"'>'",454.7,"","Scientific Literature","J. Nat. Prod."
2276,12168,CHEMBL2238252,"Escherichia coli",12.5,ug.mL-1,"'='",386.5,"","Scientific Literature","Med Chem Res"
2277,12169,CHEMBL2238251,"Escherichia coli",50.0,ug.mL-1,"'='",386.5,"","Scientific Literature","Med Chem Res"
2278,10145,CHEMBL1730,"Escherichia coli",0.06,ug.mL-1,"'<'",455.47,"","Scientific Literature","Antimicrob. Agents Chemother."
2279,12170,CHEMBL1834272,"Escherichia coli",64.0,ug.mL-1,"'>'",788.85,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2280,12171,CHEMBL3400818,"Escherichia coli",16.0,ug.mL-1,"'='",507.52,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2281,12172,CHEMBL3589071,"Escherichia coli",256.0,ug.mL-1,"'>'",384.42,"","Scientific Literature","J. Med. Chem."
2282,12173,CHEMBL3402188,"Escherichia coli",32.0,ug.mL-1,"'='",519.56,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2283,12174,CHEMBL1652132,"Escherichia coli",16.0,ug.mL-1,"'='",769.13,"","Scientific Literature","Antimicrob. Agents Chemother."
2284,12175,CHEMBL1831238,"Escherichia coli",64.0,ug.mL-1,"'>'",469.34,"","Scientific Literature","Eur. J. Med. Chem."
2285,12176,CHEMBL3091770,"Escherichia coli",800.0,ug.mL-1,"'='",385.46,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2286,12177,CHEMBL3091766,"Escherichia coli",800.0,ug.mL-1,"'='",367.47,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2287,12178,CHEMBL2283580,"Escherichia coli",100.0,ug.mL-1,"'='",486.63,"","Scientific Literature","Med Chem Res"
